ELP_ItemID,Word,POS,Nmorph,PRS_signature,MorphoLexSegm,PREF1_PFMF,PREF1_FamSize,PREF1_Freq_HAL,PREF1_length,PREF1_P,PREF1_P*,ROOT1_PFMF,ROOT1_FamSize,ROOT1_Freq_HAL,SUFF1_PFMF,SUFF1_FamSize,SUFF1_Freq_HAL,SUFF1_length,SUFF1_P,SUFF1_P*
3499,triennial,JJ|NN,3,"1,1,1",{<tri<(ann)>al>},65,21,14176,3,"0,0002116252822","0,0004634636181","59,09090909",23,49836,"71,53846154",1431,4704731,2,"9,14E-06","0,006642978526"
3500,triennials,NN,3,"1,1,1",{<tri<(ann)>al>},65,21,14176,3,"0,0002116252822","0,0004634636181","59,09090909",23,49836,"71,53846154",1431,4704731,2,"9,14E-06","0,006642978526"
3510,TRIGONAL,JJ,3,"1,1,1",{<tri<(gon)}>al>,80,21,14176,3,"0,0002116252822","0,0004634636181","69,23076923",14,9012,"82,16783217",1431,4704731,2,"9,14E-06","0,006642978526"
3513,trilaterally,RB,3,"1,1,1",<tri<{(lateral)}>ly>,90,21,14176,3,"0,0002116252822","0,0004634636181","92,30769231",14,7118,"76,97618226",2898,3857999,2,"4,48E-05","0,02672640198"
3521,trilobites,NN,3,"1,1,1",{<tri<(lobe)>ite>},30,21,14176,3,"0,0002116252822","0,0004634636181","33,33333333",7,3174,"56,81818182",45,228495,3,"8,75E-06","0,0003089757454"
4022,traducer,NN,3,"1,1,1",{<trans<(duct)}>er>,"98,24561404",58,115882,5,"5,18E-05","0,0009269272362","98,48484848",67,559015,"81,91816982",2274,4569119,2,"3,55E-05","0,02502703538"
4023,traducers,NN,3,"1,1,1",{<trans<(duct)}>er>,"98,24561404",58,115882,5,"5,18E-05","0,0009269272362","98,48484848",67,559015,"81,91816982",2274,4569119,2,"3,55E-05","0,02502703538"
4085,TETRACHLORIDE,NN,3,"1,1,1",<tetra<{(chlor)>ide>},0,2,48,5,0,0,"77,77777778",10,3878,"76,92307692",14,5740,3,0,0
4826,surrogates,NN,3,"1,1,1",{<sur<(rog)>ate>},"47,61904762",22,80598,3,0,0,"21,42857143",15,5491,"40,06410256",937,2569118,3,"2,65E-05","0,01050517534"
4832,surveyors,NN,3,"1,1,1",{<sur<(vey)}>or>,"42,85714286",22,80598,3,0,0,100,3,30520,"42,36111111",289,937614,2,"9,60E-06","0,001390390854"
5047,sympathizes,VB,3,"1,1,1",{<sym<(patho)>ize>},"27,27272727",12,14606,3,0,0,"16,66666667",49,81153,"13,28671329",430,443161,3,"0,0001489300728","0,0101961996"
5056,synchronizes,VB,3,"1,1,1",{<syn<(chrono)>ize>},"26,08695652",24,33723,3,0,0,"22,22222222",19,20700,"10,48951049",430,443161,3,"0,0001489300728","0,0101961996"
5059,synchronizing,VB|NN|JJ,3,"1,1,1",{<syn<(chrono)>ize>},"26,08695652",24,33723,3,0,0,"22,22222222",19,20700,"10,48951049",430,443161,3,"0,0001489300728","0,0101961996"
5080,SYNONYMY,NN,3,"1,1,1",{<syn<(nym)>y>},"91,30434783",24,33723,3,0,0,100,14,72688,"60,44265594",2486,3870233,1,"4,99E-05","0,02981615943"
5084,syntheses,NN,3,"1,1,1",{<syn<(thes)>sis>},"4,347826087",24,33723,3,0,0,10,11,29982,"5,263157895",39,63372,3,"1,58E-05","0,0001544878727"
5085,SYNTHESISED,VB|JJ,3,"1,1,1",{<syn<(thes)>ize>},"13,04347826",24,33723,3,0,0,30,11,29982,"5,361305361",430,443161,3,"0,0001489300728","0,0101961996"
5088,synthesizing,VB|NN|JJ,3,"1,1,1",{<syn<(thes)>ize>},"13,04347826",24,33723,3,0,0,30,11,29982,"5,361305361",430,443161,3,"0,0001489300728","0,0101961996"
5090,synthetically,RB,3,"1,1,1",{<syn<(thetic)}>ly>,"69,56521739",24,33723,3,0,0,"83,33333333",7,7461,"43,90749051",2898,3857999,2,"4,48E-05","0,02672640198"
5224,subjugated,VB|JJ,3,"1,1,1",{<sub<(jug)>ate>},"29,52380952",106,323358,3,"1,86E-05","0,0009269272362","14,28571429",8,2773,"39,31623932",937,2569118,3,"2,65E-05","0,01050517534"
5225,subjugates,VB,3,"1,1,1",{<sub<(jug)>ate>},"29,52380952",106,323358,3,"1,86E-05","0,0009269272362","14,28571429",8,2773,"39,31623932",937,2569118,3,"2,65E-05","0,01050517534"
5226,subjugating,VB|NN,3,"1,1,1",{<sub<(jug)>ate>},"29,52380952",106,323358,3,"1,86E-05","0,0009269272362","14,28571429",8,2773,"39,31623932",937,2569118,3,"2,65E-05","0,01050517534"
5228,subjunctives,NN,3,"1,1,1",{<sub<(junct)>ive>},"56,19047619",106,323358,3,"1,86E-05","0,0009269272362","63,63636364",12,11099,"50,43177893",580,1037354,3,"1,74E-05","0,002780781709"
5244,SUBLITERARY,JJ,3,"1,1,1",<sub<{(litera)>ory>},"90,47619048",106,323358,3,"1,86E-05","0,0009269272362","85,71428571",22,48192,"92,11267606",356,725186,3,"2,62E-05","0,002935269581"
5245,SUBLUNARY,JJ,3,"1,1,1",<sub<{(lun)>ory>},"86,66666667",106,323358,3,"1,86E-05","0,0009269272362",60,6,5587,"88,45070423",356,725186,3,"2,62E-05","0,002935269581"
5246,submariner,NN,3,"1,1,1",<sub<{(marin)>er>},"55,23809524",106,323358,3,"1,86E-05","0,0009269272362",100,5,3966,"41,44302684",2274,4569119,2,"3,55E-05","0,02502703538"
5247,submergence,NN,3,"1,1,1",{<sub<(merge)}>ance>,"75,23809524",106,323358,3,"1,86E-05","0,0009269272362",100,8,23748,"78,26086957",323,977837,4,"7,16E-06","0,001081415109"
5251,submersible,JJ,3,"1,1,1",{<sub<(merse)}>able>,"57,14285714",106,323358,3,"1,86E-05","0,0009269272362",50,5,1971,"44,54649828",872,1227992,4,"3,18E-05","0,006025027035"
5252,submersibles,NN,3,"1,1,1",{<sub<(merse)}>able>,"57,14285714",106,323358,3,"1,86E-05","0,0009269272362",50,5,1971,"44,54649828",872,1227992,4,"3,18E-05","0,006025027035"
5255,subscriptions,NN,3,"1,1,1",{<sub<(script)>ion>},"1,904761905",106,323358,3,"1,86E-05","0,0009269272362","9,756097561",42,343830,"4,255319149",1599,6530204,3,"9,03E-06","0,009114784489"
5261,subordinating,VB|NN|JJ,3,"1,1,1",{<sub<(ordin)>ate>},"19,04761905",106,323358,3,"1,86E-05","0,0009269272362","28,57142857",22,45460,"26,06837607",937,2569118,3,"2,65E-05","0,01050517534"
5297,substations,NN,3,"1,1,1",<sub<{(stat)>ion>},"50,47619048",106,323358,3,"1,86E-05","0,0009269272362",50,15,76366,"58,57321652",1599,6530204,3,"9,03E-06","0,009114784489"
5299,substrata,NN,3,"1,1,1",<sub<{(strat)>a>},"82,85714286",106,323358,3,"1,86E-05","0,0009269272362",100,7,2523,"86,66666667",61,89636,1,"2,23E-05","0,0003089757454"
5300,substructures,NN,3,"1,1,1",<sub<{(struct)>ure>},60,106,323358,3,"1,86E-05","0,0009269272362","74,28571429",36,214564,"74,22680412",98,541479,3,"3,69E-06","0,0003089757454"
5303,subtenant,NN,3,"1,1,1",<sub<{(ten)>ant>},"93,33333333",106,323358,3,"1,86E-05","0,0009269272362","90,47619048",22,50052,"96,32829374",464,1534593,3,"7,82E-06","0,001853854472"
5304,subtenants,NN,3,"1,1,1",<sub<{(ten)>ant>},"93,33333333",106,323358,3,"1,86E-05","0,0009269272362","90,47619048",22,50052,"96,32829374",464,1534593,3,"7,82E-06","0,001853854472"
5311,subtractions,NN,3,"1,1,1",{<sub<(tract)}>ion>,"33,33333333",106,323358,3,"1,86E-05","0,0009269272362","51,85185185",28,57084,"45,36921151",1599,6530204,3,"9,03E-06","0,009114784489"
5313,subvention,NN,3,"1,1,1",{<sub<(vent)>ion>},"62,85714286",106,323358,3,"1,86E-05","0,0009269272362","88,88888889",10,27339,"72,96620776",1599,6530204,3,"9,03E-06","0,009114784489"
5314,subventions,NN,3,"1,1,1",{<sub<(vent)>ion>},"62,85714286",106,323358,3,"1,86E-05","0,0009269272362","88,88888889",10,27339,"72,96620776",1599,6530204,3,"9,03E-06","0,009114784489"
5353,suffusion,NN,3,"1,1,1",{<su<(fuse)}>ion>,100,16,116261,2,0,0,"85,71428571",22,56151,"94,68085106",1599,6530204,3,"9,03E-06","0,009114784489"
5482,superannuate,VB,3,"1,1,1",{<super<(ann)>ate>},"71,42857143",57,39141,5,"0,0001277432871","0,0007724393635","72,72727273",23,49836,"82,26495726",937,2569118,3,"2,65E-05","0,01050517534"
5483,superannuated,JJ|VB,3,"1,1,1",{<super<(ann)>ate>},"71,42857143",57,39141,5,"0,0001277432871","0,0007724393635","72,72727273",23,49836,"82,26495726",937,2569118,3,"2,65E-05","0,01050517534"
5484,superannuates,VB,3,"1,1,1",{<super<(ann)>ate>},"71,42857143",57,39141,5,"0,0001277432871","0,0007724393635","72,72727273",23,49836,"82,26495726",937,2569118,3,"2,65E-05","0,01050517534"
5485,superannuating,VB|NN|JJ,3,"1,1,1",{<super<(ann)>ate>},"71,42857143",57,39141,5,"0,0001277432871","0,0007724393635","72,72727273",23,49836,"82,26495726",937,2569118,3,"2,65E-05","0,01050517534"
5491,superchargers,NN,3,"1,1,1",<super<{(charge)}>er>,"21,42857143",57,39141,5,"0,0001277432871","0,0007724393635","54,54545455",12,98907,"23,58117026",2274,4569119,2,"3,55E-05","0,02502703538"
5492,superduper,NN,3,"1,1,1",<super<{(dupe)}>er>,"67,85714286",57,39141,5,"0,0001277432871","0,0007724393635",100,2,1426,"59,21689397",2274,4569119,2,"3,55E-05","0,02502703538"
5493,superfluities,NN,3,"1,1,1",{<super<(flu)>ity>},"58,92857143",57,39141,5,"0,0001277432871","0,0007724393635","73,33333333",16,38118,"69,25734024",580,1647588,3,"1,76E-05","0,004480148308"
5494,supercharger,NN,3,"1,1,1",<super<{(charge)}>er>,"21,42857143",57,39141,5,"0,0001277432871","0,0007724393635","54,54545455",12,98907,"23,58117026",2274,4569119,2,"3,55E-05","0,02502703538"
5500,superficies,NN,3,"1,1,1",{<super<(fici)>sis>},"73,21428571",57,39141,5,"0,0001277432871","0,0007724393635",100,4,2366,"84,21052632",39,63372,3,"1,58E-05","0,0001544878727"
5508,SUPERLUNARY,JJ,3,"1,1,1",<super<{(lun)>ory>},"87,5",57,39141,5,"0,0001277432871","0,0007724393635",80,6,5587,"92,11267606",356,725186,3,"2,62E-05","0,002935269581"
5518,supernumerary,JJ,3,"1,1,1",<super<{(numer)>ory>},75,57,39141,5,"0,0001277432871","0,0007724393635","81,25",17,27136,"77,46478873",356,725186,3,"2,62E-05","0,002935269581"
5523,superscriptions,NN,3,"1,1,1",{<super<(script)>ion>},"87,5",57,39141,5,"0,0001277432871","0,0007724393635","95,12195122",42,343830,"96,05757196",1599,6530204,3,"9,03E-06","0,009114784489"
5528,superstructures,NN,3,"1,1,1",<super<{(struct)>ure>},"37,5",57,39141,5,"0,0001277432871","0,0007724393635","62,85714286",36,214564,"62,88659794",98,541479,3,"3,69E-06","0,0003089757454"
5533,supervisions,NN,3,"1,1,1",{<super<(vis)>ion>},"5,357142857",57,39141,5,"0,0001277432871","0,0007724393635","38,88888889",19,123713,"18,52315394",1599,6530204,3,"9,03E-06","0,009114784489"
5547,suppositories,NN,3,"1,1,1",{<su<(pose)>ory>},80,16,116261,2,0,0,"72,22222222",55,328330,"49,57746479",356,725186,3,"2,62E-05","0,002935269581"
5551,suppressors,NN,3,"1,1,1",{<su<(press)}>or>,"66,66666667",16,116261,2,0,0,"43,05555556",73,340039,"47,22222222",289,937614,2,"9,60E-06","0,001390390854"
5599,surmountable,JJ,3,"1,1,1",{<sur<(mount)}>able>,100,22,80598,3,0,0,"81,81818182",12,116277,"79,4489093",872,1227992,4,"3,18E-05","0,006025027035"
5989,subcontinents,NN,3,"1,1,1",<sub<{(contain)>ant>},"30,47619048",106,323358,3,"1,86E-05","0,0009269272362",25,9,12113,"38,87688985",464,1534593,3,"7,82E-06","0,001853854472"
5991,subcontractors,NN,3,"1,1,1",<sub<{(contract)}>or>,"31,42857143",106,323358,3,"1,86E-05","0,0009269272362","57,14285714",8,72251,"44,79166667",289,937614,2,"9,60E-06","0,001390390854"
5992,subconsciousness,NN,3,"1,1,1",<sub<{(conscious)}>ness>,"77,14285714",106,323358,3,"1,86E-05","0,0009269272362",80,11,22003,"35,02415459",1243,181553,4,"0,0005838515475","0,01637571451"
5994,subcutaneously,RB,3,"1,1,1",<sub<{(cutaneous)}>ly>,"71,42857143",106,323358,3,"1,86E-05","0,0009269272362",100,3,656,"48,2568174",2898,3857999,2,"4,48E-05","0,02672640198"
6001,subeditor,NN,3,"1,1,1",<sub<{(edit)}>or>,"90,47619048",106,323358,3,"1,86E-05","0,0009269272362",80,11,159412,"94,44444444",289,937614,2,"9,60E-06","0,001390390854"
6002,subeditors,NN,3,"1,1,1",<sub<{(edit)}>or>,"90,47619048",106,323358,3,"1,86E-05","0,0009269272362",80,11,159412,"94,44444444",289,937614,2,"9,60E-06","0,001390390854"
8515,secessions,NN,3,"1,1,1",{<se<(cess)>ion>},"28,57142857",15,6736,2,0,0,"36,36363636",23,220761,"38,36045056",1599,6530204,3,"9,03E-06","0,009114784489"
8562,seducers,NN,3,"1,1,1",{<se<(duct)}>er>,"78,57142857",15,6736,2,0,0,"78,78787879",67,559015,"52,04575451",2274,4569119,2,"3,55E-05","0,02502703538"
8565,seductions,NN,3,"1,1,1",{<se<(duct)>ion>},"14,28571429",15,6736,2,0,0,"37,87878788",67,559015,"34,48060075",1599,6530204,3,"9,03E-06","0,009114784489"
8607,segregates,VB,3,"1,1,1",{<se<(greg)>ate>},"21,42857143",15,6736,2,0,0,"18,75",17,31035,"33,01282051",937,2569118,3,"2,65E-05","0,01050517534"
8665,SEMIEMPIRICAL,JJ,3,"1,1,1",<semi<{(empiric)}>al>,85,21,7889,4,"0,0007605526683","0,0009269272362",100,6,3730,"93,98601399",1431,4704731,2,"9,14E-06","0,006642978526"
8666,semifinalists,NN,3,"1,1,1",<semi<{(final)}>ist>,45,21,7889,4,"0,0007605526683","0,0009269272362",100,8,125781,"80,91106291",462,382916,3,"6,27E-05","0,003707708945"
8674,semiology,NN,3,"1,1,1",{<semi<(log)>y>},60,21,7889,4,"0,0007605526683","0,0009269272362","85,98130841",215,380513,"60,44265594",2486,3870233,1,"4,99E-05","0,02981615943"
10006,restatements,NN,3,"1,1,1",<re<{(state)}>ment>,"59,23694779",499,2175658,2,"1,38E-05","0,004634636181","58,62068966",30,451541,"53,31010453",288,1423689,4,"1,26E-05","0,002780781709"
10022,restructures,VB,3,"1,1,1",<re<{(struct)>ure>},"18,47389558",499,2175658,2,"1,38E-05","0,004634636181","37,14285714",36,214564,"26,80412371",98,541479,3,"3,69E-06","0,0003089757454"
10023,restructuring,NN|VB,3,"1,1,1",<re<{(struct)>ure>},"18,47389558",499,2175658,2,"1,38E-05","0,004634636181","37,14285714",36,214564,"26,80412371",98,541479,3,"3,69E-06","0,0003089757454"
10025,resumptions,NN,3,"1,1,1",{<re<(sume)>ion>},"52,40963855",499,2175658,2,"1,38E-05","0,004634636181","64,28571429",15,161358,"52,31539424",1599,6530204,3,"9,03E-06","0,009114784489"
10037,retaken,VB|JJ,3,"1,1,1",<re<{(take)}>en>,"74,09638554",499,2175658,2,"1,38E-05","0,004634636181",80,31,614526,"75,86206897",204,655590,2,"1,68E-05","0,0016993666"
10043,retardations,NN,3,"1,1,1",{<re<(tard)}>ion>,"47,18875502",499,2175658,2,"1,38E-05","0,004634636181","16,66666667",7,2797,"48,18523154",1599,6530204,3,"9,03E-06","0,009114784489"
10075,retractable,JJ,3,"1,1,1",{<re<(tract)}>able>,"55,02008032",499,2175658,2,"1,38E-05","0,004634636181","59,25925926",28,57084,"31,91733639",872,1227992,4,"3,18E-05","0,006025027035"
10077,retractions,NN,3,"1,1,1",{<re<(tract)}>ion>,"42,57028112",499,2175658,2,"1,38E-05","0,004634636181","48,14814815",28,57084,"43,30413016",1599,6530204,3,"9,03E-06","0,009114784489"
10085,retrenchment,NN,3,"1,1,1",{<re<(trench)}>ment>,"63,25301205",499,2175658,2,"1,38E-05","0,004634636181",40,6,3784,"57,4912892",288,1423689,4,"1,26E-05","0,002780781709"
10086,retrenchments,NN,3,"1,1,1",{<re<(trench)}>ment>,"63,25301205",499,2175658,2,"1,38E-05","0,004634636181",40,6,3784,"57,4912892",288,1423689,4,"1,26E-05","0,002780781709"
10087,retrials,NN,3,"1,1,1",<re<{(try)}>al>,"75,30120482",499,2175658,2,"1,38E-05","0,004634636181",80,6,594150,"70,97902098",1431,4704731,2,"9,14E-06","0,006642978526"
10103,retrogression,NN,3,"1,1,1",{<retro<(gress)}>ion>,"69,23076923",14,3569,5,"0,0005603810591","0,0003089757454",96,26,98632,"86,29536921",1599,6530204,3,"9,03E-06","0,009114784489"
10104,retrogressions,NN,3,"1,1,1",{<retro<(gress)}>ion>,"69,23076923",14,3569,5,"0,0005603810591","0,0003089757454",96,26,98632,"86,29536921",1599,6530204,3,"9,03E-06","0,009114784489"
10108,retrospections,NN,3,"1,1,1",{<retro<(spect)}>ion>,"61,53846154",14,3569,5,"0,0005603810591","0,0003089757454",96,26,54264,"85,54443054",1599,6530204,3,"9,03E-06","0,009114784489"
10118,reunites,VB,3,"1,1,1",<re<{(un)}>ite>,"35,9437751",499,2175658,2,"1,38E-05","0,004634636181","42,10526316",20,207820,"38,63636364",45,228495,3,"8,75E-06","0,0003089757454"
10134,revengeful,JJ,3,"1,1,1",{<re<(venge)}>ful>,"87,5502008",499,2175658,2,"1,38E-05","0,004634636181","55,55555556",10,19469,"68,12865497",343,429561,3,"5,82E-05","0,003862196818"
10150,reversals,NN,3,"1,1,1",{<re<(verse)}>al>,"18,6746988",499,2175658,2,"1,38E-05","0,004634636181",25,29,375470,"19,16083916",1431,4704731,2,"9,14E-06","0,006642978526"
10151,reversely,JJ,3,"1,1,1",{<re<(verse)}>ly>,"85,9437751",499,2175658,2,"1,38E-05","0,004634636181",75,29,375470,"55,91991716",2898,3857999,2,"4,48E-05","0,02672640198"
10153,reversions,NN,3,"1,1,1",{<re<(verse)}>ion>,"65,46184739",499,2175658,2,"1,38E-05","0,004634636181","64,28571429",29,375470,"65,08135169",1599,6530204,3,"9,03E-06","0,009114784489"
10154,revertible,JJ,3,"1,1,1",{<re<(vert)}>able>,"97,18875502",499,2175658,2,"1,38E-05","0,004634636181",92,26,60266,"93,22617681",872,1227992,4,"3,18E-05","0,006025027035"
10161,reviser,NN,3,"1,1,1",{<re<(vise)}>er>,"89,15662651",499,2175658,2,"1,38E-05","0,004634636181",90,11,60215,"68,0158381",2274,4569119,2,"3,55E-05","0,02502703538"
10162,revisers,NN,3,"1,1,1",{<re<(vise)}>er>,"89,15662651",499,2175658,2,"1,38E-05","0,004634636181",90,11,60215,"68,0158381",2274,4569119,2,"3,55E-05","0,02502703538"
10165,revitalized,VB|JJ,3,"1,1,1",<re<{(vital)}>ize>,"47,38955823",499,2175658,2,"1,38E-05","0,004634636181",20,11,10424,"29,83682984",430,443161,3,"0,0001489300728","0,0101961996"
10166,revitalizes,VB,3,"1,1,1",<re<{(vital)}>ize>,"47,38955823",499,2175658,2,"1,38E-05","0,004634636181",20,11,10424,"29,83682984",430,443161,3,"0,0001489300728","0,0101961996"
10167,revitalizing,VB,3,"1,1,1",<re<{(vital)}>ize>,"47,38955823",499,2175658,2,"1,38E-05","0,004634636181",20,11,10424,"29,83682984",430,443161,3,"0,0001489300728","0,0101961996"
10170,revivifies,VB,3,"1,1,1",<re<{(vive)>ify>},"78,71485944",499,2175658,2,"1,38E-05","0,004634636181","61,53846154",27,48706,75,153,351545,3,"3,98E-05","0,002162830218"
10171,revivifying,VB,3,"1,1,1",<re<{(vive)>ify>},"78,71485944",499,2175658,2,"1,38E-05","0,004634636181","61,53846154",27,48706,75,153,351545,3,"3,98E-05","0,002162830218"
10178,revolvers,NN,3,"1,1,1",{<re<(volve)}>er>,"24,49799197",499,2175658,2,"1,38E-05","0,004634636181","47,05882353",18,158531,"13,99032116",2274,4569119,2,"3,55E-05","0,02502703538"
10401,regressions,NN,3,"1,1,1",{<re<(gress)}>ion>,"18,07228916",499,2175658,2,"1,38E-05","0,004634636181",24,26,98632,"22,90362954",1599,6530204,3,"9,03E-06","0,009114784489"
10402,regressive,JJ,3,"1,1,1",{<re<(gress)}>ive>,"44,97991968",499,2175658,2,"1,38E-05","0,004634636181",48,26,98632,"35,06044905",580,1037354,3,"1,74E-05","0,002780781709"
10464,reiterations,NN,3,"1,1,1",<re<{(iterate)}>ion>,"71,8875502",499,2175658,2,"1,38E-05","0,004634636181",100,4,4383,"71,27659574",1599,6530204,3,"9,03E-06","0,009114784489"
10473,rejuvenated,VB|JJ,3,"1,1,1",{<re<(juven)>ate>},"55,62248996",499,2175658,2,"1,38E-05","0,004634636181",50,3,2677,"52,99145299",937,2569118,3,"2,65E-05","0,01050517534"
10474,rejuvenates,VB,3,"1,1,1",{<re<(juven)>ate>},"55,62248996",499,2175658,2,"1,38E-05","0,004634636181",50,3,2677,"52,99145299",937,2569118,3,"2,65E-05","0,01050517534"
10475,rejuvenating,VB|NN|JJ,3,"1,1,1",{<re<(juven)>ate>},"55,62248996",499,2175658,2,"1,38E-05","0,004634636181",50,3,2677,"52,99145299",937,2569118,3,"2,65E-05","0,01050517534"
10524,remilitarized,VB,3,"1,1,1",<re<{(militar)>ize>},"89,15662651",499,2175658,2,"1,38E-05","0,004634636181","77,77777778",10,853,"79,25407925",430,443161,3,"0,0001489300728","0,0101961996"
10525,remilitarizes,VB,3,"1,1,1",<re<{(militar)>ize>},"89,15662651",499,2175658,2,"1,38E-05","0,004634636181","77,77777778",10,853,"79,25407925",430,443161,3,"0,0001489300728","0,0101961996"
10526,remilitarizing,VB,3,"1,1,1",<re<{(militar)>ize>},"89,15662651",499,2175658,2,"1,38E-05","0,004634636181","77,77777778",10,853,"79,25407925",430,443161,3,"0,0001489300728","0,0101961996"
10539,remonstrances,NN,3,"1,1,1",{<re<(monster)>ance>},"76,90763052",499,2175658,2,"1,38E-05","0,004634636181","76,92307692",14,61094,"71,42857143",323,977837,4,"7,16E-06","0,001081415109"
10540,remonstrates,VB,3,"1,1,1",{<re<(monster)>ate>},"77,10843373",499,2175658,2,"1,38E-05","0,004634636181","84,61538462",14,61094,"75,64102564",937,2569118,3,"2,65E-05","0,01050517534"
10541,remonstrating,NN|VB,3,"1,1,1",{<re<(monster)>ate>},"77,10843373",499,2175658,2,"1,38E-05","0,004634636181","84,61538462",14,61094,"75,64102564",937,2569118,3,"2,65E-05","0,01050517534"
10552,removals,NN,3,"1,1,1",{<re<(move)}>al>,"10,04016064",499,2175658,2,"1,38E-05","0,004634636181",25,17,403110,"9,93006993",1431,4704731,2,"9,14E-06","0,006642978526"
10553,removers,NN,3,"1,1,1",{<re<(move)}>er>,"42,1686747",499,2175658,2,"1,38E-05","0,004634636181","43,75",17,403110,"24,54905411",2274,4569119,2,"3,55E-05","0,02502703538"
10578,renewals,NN,3,"1,1,1",{<re<(new)}>al>,"10,84337349",499,2175658,2,"1,38E-05","0,004634636181","15,55555556",46,973761,"11,46853147",1431,4704731,2,"9,14E-06","0,006642978526"
10601,reorganizes,VB,3,"1,1,1",<re<{(organ)>ize>},"29,91967871",499,2175658,2,"1,38E-05","0,004634636181","44,44444444",19,219606,"13,05361305",430,443161,3,"0,0001489300728","0,0101961996"
10602,reorientate,VB,3,"1,1,1",<re<{(orient)}>ate>,"91,96787149",499,2175658,2,"1,38E-05","0,004634636181",100,11,27674,"89,1025641",937,2569118,3,"2,65E-05","0,01050517534"
10603,reorientated,VB|JJ,3,"1,1,1",<re<{(orient)}>ate>,"91,96787149",499,2175658,2,"1,38E-05","0,004634636181",100,11,27674,"89,1025641",937,2569118,3,"2,65E-05","0,01050517534"
10604,reorientates,VB,3,"1,1,1",<re<{(orient)}>ate>,"91,96787149",499,2175658,2,"1,38E-05","0,004634636181",100,11,27674,"89,1025641",937,2569118,3,"2,65E-05","0,01050517534"
10605,reorientating,VB|NN|JJ,3,"1,1,1",<re<{(orient)}>ate>,"91,96787149",499,2175658,2,"1,38E-05","0,004634636181",100,11,27674,"89,1025641",937,2569118,3,"2,65E-05","0,01050517534"
10611,repairable,JJ,3,"1,1,1",{<re<(pair)}>able>,"59,03614458",499,2175658,2,"1,38E-05","0,004634636181",50,13,56847,"38,3467279",872,1227992,4,"3,18E-05","0,006025027035"
10612,repairer,NN,3,"1,1,1",{<re<(pair)}>er>,"59,63855422",499,2175658,2,"1,38E-05","0,004634636181","58,33333333",13,56847,"37,61548614",2274,4569119,2,"3,55E-05","0,02502703538"
10613,repairers,NN,3,"1,1,1",{<re<(pair)}>er>,"59,63855422",499,2175658,2,"1,38E-05","0,004634636181","58,33333333",13,56847,"37,61548614",2274,4569119,2,"3,55E-05","0,02502703538"
10614,reparations,NN,3,"1,1,1",{<re<(pair)}>ion>,"39,35742972",499,2175658,2,"1,38E-05","0,004634636181","33,33333333",13,56847,"41,05131414",1599,6530204,3,"9,03E-06","0,009114784489"
10618,repatriated,VB|JJ,3,"1,1,1",{<re<(pater)>ate>},"57,8313253",499,2175658,2,"1,38E-05","0,004634636181","42,30769231",27,10676,"54,91452991",937,2569118,3,"2,65E-05","0,01050517534"
