ELP_ItemID,Word,POS,Nmorph,PRS_signature,MorphoLexSegm,PREF1_PFMF,PREF1_FamSize,PREF1_Freq_HAL,PREF1_length,PREF1_P,PREF1_P*,ROOT1_PFMF,ROOT1_FamSize,ROOT1_Freq_HAL,SUFF1_PFMF,SUFF1_FamSize,SUFF1_Freq_HAL,SUFF1_length,SUFF1_P,SUFF1_P*,SUFF2_PFMF,SUFF2_FamSize,SUFF2_Freq_HAL,SUFF2_length,SUFF2_P,SUFF2_P*
10139,revengefulness,NN,4,"1,1,2",{<re<(venge)}>ful>>ness>,"97,18875502",499,2175658,2,"1,38E-05","0,004634636181","88,88888889",10,19469,"92,98245614",343,429561,3,"5,82E-05","0,003862196818","81,80354267",1243,181553,4,"0,0005838515475","0,01637571451"
10152,reversionary,JJ,4,"1,1,2",{<re<(verse)}>ion>>ory>,"93,37349398",499,2175658,2,"1,38E-05","0,004634636181","92,85714286",29,375470,"92,49061327",1599,6530204,3,"9,03E-06","0,009114784489","87,04225352",356,725186,3,"2,62E-05","0,002935269581"
10164,revitalizations,NN,4,"1,1,2",<re<{(vital)}>ize>>ion>,"61,44578313",499,2175658,2,"1,38E-05","0,004634636181",40,11,10424,"40,79254079",430,443161,3,"0,0001489300728","0,0101961996","60,32540676",1599,6530204,3,"9,03E-06","0,009114784489"
10168,revivalists,NN,4,"1,1,2",{<re<(vive)}>al>>ist>,"70,08032129",499,2175658,2,"1,38E-05","0,004634636181","42,30769231",27,48706,"63,63636364",1431,4704731,2,"9,14E-06","0,006642978526","59,65292842",462,382916,3,"6,27E-05","0,003707708945"
10177,revolutionizes,VB,4,"1,1,2",{<re<(volve)>ion>}>ize>,"37,5502008",499,2175658,2,"1,38E-05","0,004634636181","58,82352941",18,158531,"38,92365457",1599,6530204,3,"9,03E-06","0,009114784489","20,74592075",430,443161,3,"0,0001489300728","0,0101961996"
10181,revolutionizing,VB,4,"1,1,2",{<re<(volve)>ion>}>ize>,"37,5502008",499,2175658,2,"1,38E-05","0,004634636181","58,82352941",18,158531,"38,92365457",1599,6530204,3,"9,03E-06","0,009114784489","20,74592075",430,443161,3,"0,0001489300728","0,0101961996"
10522,remilitarization,NN,4,"1,1,2",<re<{(militar)>ize>}>ion>,"94,37751004",499,2175658,2,"1,38E-05","0,004634636181","88,88888889",10,853,"88,57808858",430,443161,3,"0,0001489300728","0,0101961996","94,68085106",1599,6530204,3,"9,03E-06","0,009114784489"
10523,remilitarizations,NN,4,"1,1,2",<re<{(militar)>ize>}>ion>,"94,37751004",499,2175658,2,"1,38E-05","0,004634636181","88,88888889",10,853,"88,57808858",430,443161,3,"0,0001489300728","0,0101961996","94,68085106",1599,6530204,3,"9,03E-06","0,009114784489"
10621,repatriations,NN,4,"1,1,2",{<re<(pater)>ate>}>ion>,"47,99196787",499,2175658,2,"1,38E-05","0,004634636181","38,46153846",27,10676,"46,58119658",937,2569118,3,"2,65E-05","0,01050517534","49,24906133",1599,6530204,3,"9,03E-06","0,009114784489"
10646,replenishments,NN,4,"1,1,2",{<re<(plen)>ish>}>ment>,"67,87148594",499,2175658,2,"1,38E-05","0,004634636181",40,6,1661,"25,89641434",252,161977,3,"0,0001111268884","0,002780781709","64,45993031",288,1423689,4,"1,26E-05","0,002780781709"
10671,reprehensibly,RB,4,"1,1,2",{<re<(prehend)}>able>>y>,"93,37349398",499,2175658,2,"1,38E-05","0,004634636181","85,71428571",22,23628,"82,2043628",872,1227992,4,"3,18E-05","0,006025027035","63,54124748",2486,3870233,1,"4,99E-05","0,02981615943"
10674,repressively,RB,4,"1,1,2",{<re<(press)}>ive>>ly>,"97,18875502",499,2175658,2,"1,38E-05","0,004634636181","94,44444444",73,340039,"94,99136442",580,1037354,3,"1,74E-05","0,002780781709","86,8829824",2898,3857999,2,"4,48E-05","0,02672640198"
10703,repulsively,RB,4,"1,1,2",{<re<(pulse)}>ive>>ly>,"87,75100402",499,2175658,2,"1,38E-05","0,004634636181","91,30434783",24,22017,"80,31088083",580,1037354,3,"1,74E-05","0,002780781709","57,92198826",2898,3857999,2,"4,48E-05","0,02672640198"
10704,repulsiveness,NN,4,"1,1,2",{<re<(pulse)}>ive>>ness>,"84,73895582",499,2175658,2,"1,38E-05","0,004634636181","86,95652174",24,22017,"75,99309154",580,1037354,3,"1,74E-05","0,002780781709","35,99033816",1243,181553,4,"0,0005838515475","0,01637571451"
10765,resonantly,RB,4,"1,1,2",{<re<(sono)>ant>}>ly>,"94,37751004",499,2175658,2,"1,38E-05","0,004634636181","95,55555556",46,140201,"92,22462203",464,1534593,3,"7,82E-06","0,001853854472","76,97618226",2898,3857999,2,"4,48E-05","0,02672640198"
10770,resonator,NN,4,"1,1,2",{<re<(sono)>ate>}>or>,"58,43373494",499,2175658,2,"1,38E-05","0,004634636181","71,11111111",46,140201,"55,34188034",937,2569118,3,"2,65E-05","0,01050517534","59,02777778",289,937614,2,"9,60E-06","0,001390390854"
10771,resonators,NN,4,"1,1,2",{<re<(sono)>ate>}>or>,"58,43373494",499,2175658,2,"1,38E-05","0,004634636181","71,11111111",46,140201,"55,34188034",937,2569118,3,"2,65E-05","0,01050517534","59,02777778",289,937614,2,"9,60E-06","0,001390390854"
10811,reactivates,VB,4,"1,1,2",<re<{(act)}>ive>>ate>,"49,39759036",499,2175658,2,"1,38E-05","0,004634636181","60,34482759",59,716577,"38,68739206",580,1037354,3,"1,74E-05","0,002780781709","47,32905983",937,2569118,3,"2,65E-05","0,01050517534"
10812,reactivating,VB|NN|JJ,4,"1,1,2",<re<{(act)}>ive>>ate>,"49,39759036",499,2175658,2,"1,38E-05","0,004634636181","60,34482759",59,716577,"38,68739206",580,1037354,3,"1,74E-05","0,002780781709","47,32905983",937,2569118,3,"2,65E-05","0,01050517534"
10813,reactively,RB,4,"1,1,2",{<re<(act)}>ive>>ly>,"85,9437751",499,2175658,2,"1,38E-05","0,004634636181","89,65517241",59,716577,"77,89291883",580,1037354,3,"1,74E-05","0,002780781709","55,91991716",2898,3857999,2,"4,48E-05","0,02672640198"
10814,reactiveness,NN,4,"1,1,2",{<re<(act)}>ive>>ness>,"94,37751004",499,2175658,2,"1,38E-05","0,004634636181","93,10344828",59,716577,"91,36442142",580,1037354,3,"1,74E-05","0,002780781709","67,79388084",1243,181553,4,"0,0005838515475","0,01637571451"
10911,receivership,NN,4,"1,1,2",{<re<(ceive)}>er>>ship>,"70,68273092",499,2175658,2,"1,38E-05","0,004634636181","57,89473684",20,181726,"46,94236692",2274,4569119,2,"3,55E-05","0,02502703538","61,33333333",76,164220,4,"1,22E-05","0,0003089757454"
10914,receptionists,NN,4,"1,1,2",{<re<(cept)>ion>}>ist>,"33,73493976",499,2175658,2,"1,38E-05","0,004634636181","38,29787234",48,216413,"34,91864831",1599,6530204,3,"9,03E-06","0,009114784489","16,48590022",462,382916,3,"6,27E-05","0,003707708945"
10915,receptively,RB,4,"1,1,2",{<re<(cept)>ive>}>ly>,"92,77108434",499,2175658,2,"1,38E-05","0,004634636181","89,36170213",48,216413,"87,04663212",580,1037354,3,"1,74E-05","0,002780781709","68,65723162",2898,3857999,2,"4,48E-05","0,02672640198"
10916,receptiveness,NN,4,"1,1,2",{<re<(cept)>ive>}>ness>,"84,73895582",499,2175658,2,"1,38E-05","0,004634636181","82,9787234",48,216413,"75,99309154",580,1037354,3,"1,74E-05","0,002780781709","35,99033816",1243,181553,4,"0,0005838515475","0,01637571451"
10917,receptivity,NN,4,"1,1,2",{<re<(cept)>ive>}>ity>,"70,08032129",499,2175658,2,"1,38E-05","0,004634636181","74,46808511",48,216413,"58,20379965",580,1037354,3,"1,74E-05","0,002780781709","59,93091537",580,1647588,3,"1,76E-05","0,004480148308"
10920,recessional,JJ,4,"1,1,2",{<re<(cess)}>ion>>al>,"75,30120482",499,2175658,2,"1,38E-05","0,004634636181","86,36363636",23,220761,"76,90863579",1599,6530204,3,"9,03E-06","0,009114784489","70,97902098",1431,4704731,2,"9,14E-06","0,006642978526"
10952,recognizably,RB,4,"1,1,2",{<re<(cognize)}>able>>y>,"71,68674699",499,2175658,2,"1,38E-05","0,004634636181","87,5",9,58976,"49,82778416",872,1227992,4,"3,18E-05","0,006025027035","35,09054326",2486,3870233,1,"4,99E-05","0,02981615943"
10996,recriminatory,JJ,4,"1,1,2",{<re<(crimin)>ate>}>ory>,"97,18875502",499,2175658,2,"1,38E-05","0,004634636181",100,18,93592,"96,47435897",937,2569118,3,"2,65E-05","0,01050517534","95,77464789",356,725186,3,"2,62E-05","0,002935269581"
11136,reflectively,RB,4,"1,1,2",{<re<(flect)}>ive>>ly>,"83,53413655",499,2175658,2,"1,38E-05","0,004634636181","76,92307692",14,38887,"74,95682211",580,1037354,3,"1,74E-05","0,002780781709","52,84777356",2898,3857999,2,"4,48E-05","0,02672640198"
11161,refrigerants,NN,4,"1,1,2",{<re<(frig)>er>>ant>},"60,04016064",499,2175658,2,"1,38E-05","0,004634636181","62,5",9,4212,"37,7474703",2274,4569119,2,"3,55E-05","0,02502703538","55,72354212",464,1534593,3,"7,82E-06","0,001853854472"
11162,refrigerates,VB,4,"1,1,2",{<re<(frig)>er>>ate>},"35,34136546",499,2175658,2,"1,38E-05","0,004634636181","12,5",9,4212,"20,50153982",2274,4569119,2,"3,55E-05","0,02502703538","33,33333333",937,2569118,3,"2,65E-05","0,01050517534"
11163,refrigerating,VB|NN|JJ,4,"1,1,2",{<re<(frig)>er>>ate>},"35,34136546",499,2175658,2,"1,38E-05","0,004634636181","12,5",9,4212,"20,50153982",2274,4569119,2,"3,55E-05","0,02502703538","33,33333333",937,2569118,3,"2,65E-05","0,01050517534"
11269,quintessentially,RB,4,"1,1,2",{<quint<(essence)}>al>>ly>,100,3,600,5,0,0,100,7,40750,"73,63636364",1431,4704731,2,"9,14E-06","0,006642978526","46,39282016",2898,3857999,2,"4,48E-05","0,02672640198"
12028,productively,RB,4,"1,1,2",{<pro<(duct)}>ive>>ly>,"54,23728814",119,1206582,3,"2,49E-06","0,0004634636181","57,57575758",67,559015,"40,06908463",580,1037354,3,"1,74E-05","0,002780781709","22,98929928",2898,3857999,2,"4,48E-05","0,02672640198"
12029,productiveness,NN,4,"1,1,2",{<pro<(duct)}>ive>>ness>,"75,42372881",119,1206582,3,"2,49E-06","0,0004634636181","83,33333333",67,559015,"69,25734024",580,1037354,3,"1,74E-05","0,002780781709","25,52334944",1243,181553,4,"0,0005838515475","0,01637571451"
12065,prognosticated,VB|JJ,4,"1,1,2",{<pro<(gnose)>ic>}>ate>,"83,05084746",119,1206582,3,"2,49E-06","0,0004634636181","83,33333333",13,15586,"75,12339585",1014,1472797,2,"2,78E-05","0,006334002781","83,65384615",937,2569118,3,"2,65E-05","0,01050517534"
12066,prognosticates,VB,4,"1,1,2",{<pro<(gnose)>ic>}>ate>,"83,05084746",119,1206582,3,"2,49E-06","0,0004634636181","83,33333333",13,15586,"75,12339585",1014,1472797,2,"2,78E-05","0,006334002781","83,65384615",937,2569118,3,"2,65E-05","0,01050517534"
12067,prognosticating,VB|NN|JJ,4,"1,1,2",{<pro<(gnose)>ic>}>ate>,"83,05084746",119,1206582,3,"2,49E-06","0,0004634636181","83,33333333",13,15586,"75,12339585",1014,1472797,2,"2,78E-05","0,006334002781","83,65384615",937,2569118,3,"2,65E-05","0,01050517534"
12076,PROGRESSIVISM,NN,4,"1,1,2",{<pro<(gress)}>ive>>ism>,"77,11864407",119,1206582,3,"2,49E-06","0,0004634636181",84,26,98632,"70,1208981",580,1037354,3,"1,74E-05","0,002780781709","69,62962963",271,218200,3,"5,50E-05","0,001853854472"
12077,progressiveness,NN,4,"1,1,2",{<pro<(gress)}>ive>>ness>,"74,57627119",119,1206582,3,"2,49E-06","0,0004634636181",80,26,98632,"68,9119171",580,1037354,3,"1,74E-05","0,002780781709","25,12077295",1243,181553,4,"0,0005838515475","0,01637571451"
12078,prohibitionists,NN,4,"1,1,2",{<pro<(hibit)}>ion>>ist>,"61,86440678",119,1206582,3,"2,49E-06","0,0004634636181","66,66666667",19,40276,"60,4505632",1599,6530204,3,"9,03E-06","0,009114784489","46,4208243",462,382916,3,"6,27E-05","0,003707708945"
12080,prohibitively,RB,4,"1,1,2",{<pro<(hibit)}>ive>>ly>,"53,38983051",119,1206582,3,"2,49E-06","0,0004634636181","61,11111111",19,40276,"39,72366149",580,1037354,3,"1,74E-05","0,002780781709","22,74767",2898,3857999,2,"4,48E-05","0,02672640198"
12082,projectionists,NN,4,"1,1,2",{<pro<(ject)}>ion>>ist>,"66,94915254",119,1206582,3,"2,49E-06","0,0004634636181","71,42857143",36,444648,"62,26533166",1599,6530204,3,"9,03E-06","0,009114784489","49,02386117",462,382916,3,"6,27E-05","0,003707708945"
12105,prolongations,NN,4,"1,1,2",{<pro<(long)}>ate>>ion>,"68,6440678",119,1206582,3,"2,49E-06","0,0004634636181","55,26315789",39,364660,"67,73504274",937,2569118,3,"2,65E-05","0,01050517534","69,02377972",1599,6530204,3,"9,03E-06","0,009114784489"
12136,pronominally,RB,4,"1,1,2",<pro<{(nomin)>al>}>ly>,"90,6779661",119,1206582,3,"2,49E-06","0,0004634636181","88,88888889",37,34420,"91,53846154",1431,4704731,2,"9,14E-06","0,006642978526","76,97618226",2898,3857999,2,"4,48E-05","0,02672640198"
12189,propositional,JJ,4,"1,1,2",{<pro<(pose)}>ion>>al>,"40,6779661",119,1206582,3,"2,49E-06","0,0004634636181","44,44444444",55,328330,"38,98623279",1599,6530204,3,"9,03E-06","0,009114784489","33,77622378",1431,4704731,2,"9,14E-06","0,006642978526"
12275,protrusively,RB,4,"1,1,2",{<pro<(trude)}>ive>>ly>,"94,06779661",119,1206582,3,"2,49E-06","0,0004634636181","88,88888889",19,7281,"94,99136442",580,1037354,3,"1,74E-05","0,002780781709","86,8829824",2898,3857999,2,"4,48E-05","0,02672640198"
12276,protrusiveness,NN,4,"1,1,2",{<pro<(trude)}>ive>>ness>,"94,06779661",119,1206582,3,"2,49E-06","0,0004634636181","88,88888889",19,7281,"94,99136442",580,1037354,3,"1,74E-05","0,002780781709","81,80354267",1243,181553,4,"0,0005838515475","0,01637571451"
12292,providently,RB,4,"1,1,2",{<pro<(vide)>ant>}>ly>,"84,74576271",119,1206582,3,"2,49E-06","0,0004634636181","84,61538462",14,282157,"88,55291577",464,1534593,3,"7,82E-06","0,001853854472","68,65723162",2898,3857999,2,"4,48E-05","0,02672640198"
12477,PREDICATOR,NN,4,"1,1,2",{<pre<(dict)>ate>}>or>,"97,01492537",135,155948,3,"0,000102598302","0,002471805963",100,39,77658,"96,47435897",937,2569118,3,"2,65E-05","0,01050517534","95,48611111",289,937614,2,"9,60E-06","0,001390390854"
12478,predictively,RB,4,"1,1,2",{<pre<(dict)}>ive>>ly>,"88,80597015",135,155948,3,"0,000102598302","0,002471805963","97,36842105",39,77658,"87,91018998",580,1037354,3,"1,74E-05","0,002780781709","70,93545047",2898,3857999,2,"4,48E-05","0,02672640198"
12496,prefectural,JJ,4,"1,1,2",{<pre<(fect)}>ure>>al>,"58,20895522",135,155948,3,"0,000102598302","0,002471805963","58,62068966",59,315367,"64,94845361",98,541479,3,"3,69E-06","0,0003089757454","58,32167832",1431,4704731,2,"9,14E-06","0,006642978526"
12519,prejudicially,RB,4,"1,1,2",{<pre<(judic)}>al>>ly>,"88,05970149",135,155948,3,"0,000102598302","0,002471805963","82,35294118",18,16456,"88,32167832",1431,4704731,2,"9,14E-06","0,006642978526","68,65723162",2898,3857999,2,"4,48E-05","0,02672640198"
12547,preordinations,NN,4,"1,1,2",<pre<{(ordin)>ate>}>ion>,"97,01492537",135,155948,3,"0,000102598302","0,002471805963","85,71428571",22,45460,"96,47435897",937,2569118,3,"2,65E-05","0,01050517534","97,55944931",1599,6530204,3,"9,03E-06","0,009114784489"
12591,presciently,RB,4,"1,1,2",{<pre<(sci)>ant>}>ly>,"85,82089552",135,155948,3,"0,000102598302","0,002471805963",100,13,204888,"87,25701944",464,1534593,3,"7,82E-06","0,001853854472","65,44701415",2898,3857999,2,"4,48E-05","0,02672640198"
12593,prescriptively,RB,4,"1,1,2",{<pre<(script)>ive>}>ly>,"88,80597015",135,155948,3,"0,000102598302","0,002471805963","90,24390244",42,343830,"87,91018998",580,1037354,3,"1,74E-05","0,002780781709","70,93545047",2898,3857999,2,"4,48E-05","0,02672640198"
12635,presumptively,RB,4,"1,1,2",{<pre<(sume)>ive>}>ly>,"70,89552239",135,155948,3,"0,000102598302","0,002471805963",100,15,161358,"72,71157168",580,1037354,3,"1,74E-05","0,002780781709","48,5674836",2898,3857999,2,"4,48E-05","0,02672640198"
12636,presumptuously,RB,4,"1,1,2",{<pre<(sume)>ious>}>ly>,"70,14925373",135,155948,3,"0,000102598302","0,002471805963","92,85714286",15,161358,"50,48701299",617,450833,4,"7,10E-05","0,004943611926","47,49741111",2898,3857999,2,"4,48E-05","0,02672640198"
12655,prevalently,RB,4,"1,1,2",{<pre<(val)>ant>}>ly>,"84,32835821",135,155948,3,"0,000102598302","0,002471805963",70,21,41544,"86,17710583",464,1534593,3,"7,82E-06","0,001853854472","64,10079392",2898,3857999,2,"4,48E-05","0,02672640198"
12822,POLYCHEMICALS,NN,4,"1,1,2",<poly<{(chem)>ic>>al>},"97,14285714",36,14921,4,"0,0002010589103","0,0004634636181","86,66666667",16,43382,"94,37314906",1014,1472797,2,"2,78E-05","0,006334002781","96,08391608",1431,4704731,2,"9,14E-06","0,006642978526"
12853,polysyllabically,RB,4,"1,1,2",<poly<{(syllab)>ic>}>ly>,"97,14285714",36,14921,4,"0,0002010589103","0,0004634636181","61,11111111",19,2677,"94,37314906",1014,1472797,2,"2,78E-05","0,006334002781","86,8829824",2898,3857999,2,"4,48E-05","0,02672640198"
13054,posthumously,RB,4,"1,1,2",<post<{(hume)>ious>}>ly>,70,11,24538,4,0,0,80,6,6556,"30,19480519",617,450833,4,"7,10E-05","0,004943611926","30,03106662",2898,3857999,2,"4,48E-05","0,02672640198"
14063,perambulations,NN,4,"1,1,2",<per<{(amble)>ate>}>ion>,"88,67924528",54,126209,3,"2,38E-05","0,0004634636181","91,66666667",13,3144,"91,02564103",937,2569118,3,"2,65E-05","0,01050517534","92,49061327",1599,6530204,3,"9,03E-06","0,009114784489"
14064,perambulators,NN,4,"1,1,2",<per<{(amble)>ate>}>or>,"77,35849057",54,126209,3,"2,38E-05","0,0004634636181","58,33333333",13,3144,"84,08119658",937,2569118,3,"2,65E-05","0,01050517534","84,375",289,937614,2,"9,60E-06","0,001390390854"
14066,perambulation,NN,4,"1,1,2",<per<{(amble)>ate>}>ion>,"88,67924528",54,126209,3,"2,38E-05","0,0004634636181","91,66666667",13,3144,"91,02564103",937,2569118,3,"2,65E-05","0,01050517534","92,49061327",1599,6530204,3,"9,03E-06","0,009114784489"
14067,perambulator,NN,4,"1,1,2",<per<{(amble)>ate>}>or>,"77,35849057",54,126209,3,"2,38E-05","0,0004634636181","58,33333333",13,3144,"84,08119658",937,2569118,3,"2,65E-05","0,01050517534","84,375",289,937614,2,"9,60E-06","0,001390390854"
14071,perceptibility,NN,4,"1,1,2",{<per<(cept)}>able>>ity>,"94,33962264",54,126209,3,"2,38E-05","0,0004634636181","95,74468085",48,216413,"93,22617681",872,1227992,4,"3,18E-05","0,006025027035","95,50949914",580,1647588,3,"1,76E-05","0,004480148308"
14072,perceptibly,RB,4,"1,1,2",{<per<(cept)}>able>>y>,"62,26415094",54,126209,3,"2,38E-05","0,0004634636181","76,59574468",48,216413,"57,0608496",872,1227992,4,"3,18E-05","0,006025027035","39,55734406",2486,3870233,1,"4,99E-05","0,02981615943"
14073,perceptively,RB,4,"1,1,2",{<per<(cept)}>ive>>ly>,"67,9245283",54,126209,3,"2,38E-05","0,0004634636181","78,72340426",48,216413,"74,61139896",580,1037354,3,"1,74E-05","0,002780781709","51,846738",2898,3857999,2,"4,48E-05","0,02672640198"
14074,perceptiveness,NN,4,"1,1,2",{<per<(cept)}>ive>>ness>,"71,69811321",54,126209,3,"2,38E-05","0,0004634636181","80,85106383",48,216413,"75,47495682",580,1037354,3,"1,74E-05","0,002780781709","35,02415459",1243,181553,4,"0,0005838515475","0,01637571451"
14099,perennially,RB,4,"1,1,2",{<per<(ann)>al>}>y>,"64,1509434",54,126209,3,"2,38E-05","0,0004634636181","63,63636364",23,49836,"71,74825175",1431,4704731,2,"9,14E-06","0,006642978526","40,64386318",2486,3870233,1,"4,99E-05","0,02981615943"
14137,peripherally,RB,4,"1,1,2",{<peri<(pher)>al>}>ly>,"57,14285714",8,4871,4,0,0,100,3,3622,"58,6013986",1431,4704731,2,"9,14E-06","0,006642978526","31,92958233",2898,3857999,2,"4,48E-05","0,02672640198"
15018,pantheistic,JJ,4,"1,1,2",{<pan<(theo)>ist>}>ic>,75,5,980,3,0,0,"78,57142857",29,30978,"65,07592191",462,382916,3,"6,27E-05","0,003707708945","63,07996051",1014,1472797,2,"2,78E-05","0,006334002781"
15233,outlandishly,RB,4,"1,1,2",{<out<(land)>ish>}>ly>,"69,81132075",107,215014,3,"4,65E-05","0,001544878727","72,4137931",59,140623,"39,44223108",252,161977,3,"0,0001111268884","0,002780781709","50,1553331",2898,3857999,2,"4,48E-05","0,02672640198"
15234,outlandishness,NN,4,"1,1,2",{<out<(land)>ish>}>ness>,"88,67924528",107,215014,3,"4,65E-05","0,001544878727","94,82758621",59,140623,"69,72111554",252,161977,3,"0,0001111268884","0,002780781709","67,79388084",1243,181553,4,"0,0005838515475","0,01637571451"
15263,outrageously,RB,4,"1,1,2",<out<{(rage)}>ious>>ly>,"34,90566038",107,215014,3,"4,65E-05","0,001544878727",100,5,20314,"17,85714286",617,450833,4,"7,10E-05","0,004943611926","18,84708319",2898,3857999,2,"4,48E-05","0,02672640198"
15302,outspokenly,RB,4,"1,1,2",<out<{(spoke)}>en>>ly>,"78,30188679",107,215014,3,"4,65E-05","0,001544878727","66,66666667",13,31051,"84,2364532",204,655590,2,"1,68E-05","0,0016993666","57,16258198",2898,3857999,2,"4,48E-05","0,02672640198"
15303,outspokenness,NN,4,"1,1,2",<out<{(spoke)}>en>>ness>,"79,24528302",107,215014,3,"4,65E-05","0,001544878727",75,13,31051,"84,72906404",204,655590,2,"1,68E-05","0,0016993666","41,06280193",1243,181553,4,"0,0005838515475","0,01637571451"
15368,overcapitalized,VB|JJ,4,"1,1,2",<over<{(capit)>al>}>ize>,"91,07142857",169,151096,4,"0,0001058929422","0,002471805963","90,90909091",12,41466,"93,98601399",1431,4704731,2,"9,14E-06","0,006642978526","91,14219114",430,443161,3,"0,0001489300728","0,0101961996"
15369,overcapitalizes,VB,4,"1,1,2",<over<{(capit)>al>}>ize>,"91,07142857",169,151096,4,"0,0001058929422","0,002471805963","90,90909091",12,41466,"93,98601399",1431,4704731,2,"9,14E-06","0,006642978526","91,14219114",430,443161,3,"0,0001489300728","0,0101961996"
15370,overcapitalizing,VB|NN|JJ,4,"1,1,2",<over<{(capit)>al>}>ize>,"91,07142857",169,151096,4,"0,0001058929422","0,002471805963","90,90909091",12,41466,"93,98601399",1431,4704731,2,"9,14E-06","0,006642978526","91,14219114",430,443161,3,"0,0001489300728","0,0101961996"
15482,oversimplifications,NN,4,"1,1,2",<over<{(simple)}>ify>>ion>,"38,0952381",169,151096,4,"0,0001058929422","0,002471805963",100,10,207512,"47,36842105",153,351545,3,"3,98E-05","0,002162830218","51,56445557",1599,6530204,3,"9,03E-06","0,009114784489"
15537,obtrusively,RB,4,"1,1,2",{<ob<(trude)}>ive>>ly>,"87,5",25,170778,2,"1,17E-05","0,0003089757454","66,66666667",19,7281,"85,83765112",580,1037354,3,"1,74E-05","0,002780781709","67,06938212",2898,3857999,2,"4,48E-05","0,02672640198"
15762,oppositions,NN,4,"1,1,2",{<o<(pose)}>it>>ion>,25,9,68951,1,0,0,"16,66666667",55,328330,"3,846153846",27,111694,2,0,0,"6,883604506",1599,6530204,3,"9,03E-06","0,009114784489"
15766,oppressively,RB,4,"1,1,2",{<o<(press)}>ive>>ly>,"87,5",9,68951,1,0,0,"76,38888889",73,340039,"72,5388601",580,1037354,3,"1,74E-05","0,002780781709","48,2568174",2898,3857999,2,"4,48E-05","0,02672640198"
