ELP_ItemID,Word,POS,Nmorph,PRS_signature,MorphoLexSegm,ROOT1_PFMF,ROOT1_FamSize,ROOT1_Freq_HAL,SUFF1_PFMF,SUFF1_FamSize,SUFF1_Freq_HAL,SUFF1_length,SUFF1_P,SUFF1_P*,SUFF2_PFMF,SUFF2_FamSize,SUFF2_Freq_HAL,SUFF2_length,SUFF2_P,SUFF2_P*
1560,weediest,JJ,3,"0,1,2",{(weed)}>y>>est>,90,11,5282,"81,08651911",2486,3870233,1,"4,99E-05","0,02981615943","69,98597475",714,287086,3,"0,0002612457591","0,01158659045"
1561,weediness,NN,3,"0,1,2",{(weed)}>y>>ness>,80,11,5282,"66,0362173",2486,3870233,1,"4,99E-05","0,02981615943","62,56038647",1243,181553,4,"0,0005838515475","0,01637571451"
1574,weepier,JJ|NN,3,"0,1,2",{(weep)}>y>>er>,100,3,1743,"81,08651911",2486,3870233,1,"4,99E-05","0,02981615943","87,1975363",2274,4569119,2,"3,55E-05","0,02502703538"
1657,variableness,NN,3,"0,1,2",{(vary)}>able>>ness>,"93,33333333",16,207962,"88,97818599",872,1227992,4,"3,18E-05","0,006025027035","73,34943639",1243,181553,4,"0,0005838515475","0,01637571451"
1658,variably,RB,3,"0,1,2",{(vary)}>able>>y>,80,16,207962,"54,53501722",872,1227992,4,"3,18E-05","0,006025027035","38,4305835",2486,3870233,1,"4,99E-05","0,02981615943"
1711,vegetarianism,NN,3,"0,1,2",{(veget)>ian>}>ism>,75,5,14458,"33,52601156",174,394113,3,"2,79E-05","0,0016993666","18,51851852",271,218200,3,"5,50E-05","0,001853854472"
1718,velarized,VB|JJ,3,"0,1,2",{(vel)>ar>}>ize>,50,3,67,"83,59375",129,533962,2,"7,49E-06","0,0006179514908","83,68298368",430,443161,3,"0,0001489300728","0,0101961996"
1719,velarizes,VB,3,"0,1,2",{(vel)>ar>}>ize>,50,3,67,"83,59375",129,533962,2,"7,49E-06","0,0006179514908","83,68298368",430,443161,3,"0,0001489300728","0,0101961996"
1720,velarizing,VB|NN|JJ,3,"0,1,2",{(vel)>ar>}>ize>,50,3,67,"83,59375",129,533962,2,"7,49E-06","0,0006179514908","83,68298368",430,443161,3,"0,0001489300728","0,0101961996"
1745,venerations,NN,3,"0,1,2",{(vener)>ate>}>ion>,100,3,867,"70,72649573",937,2569118,3,"2,65E-05","0,01050517534","72,59073842",1599,6530204,3,"9,03E-06","0,009114784489"
1750,vengefully,RB,3,"0,1,2",{(venge)>ful>}>ly>,"77,77777778",10,19469,"78,07017544",343,429561,3,"5,82E-05","0,003862196818","68,65723162",2898,3857999,2,"4,48E-05","0,02672640198"
1751,vengefulness,NN,3,"0,1,2",{(venge)>ful>}>ness>,"55,55555556",10,19469,"68,12865497",343,429561,3,"5,82E-05","0,003862196818","39,93558776",1243,181553,4,"0,0005838515475","0,01637571451"
1756,venomously,RB,3,"0,1,2",{(venom)}>ious>>ly>,"66,66666667",4,5390,"53,08441558",617,450833,4,"7,10E-05","0,004943611926","50,1553331",2898,3857999,2,"4,48E-05","0,02672640198"
1763,venturesomeness,NN,3,"0,1,2",{(venture)}>some>>ness>,100,4,10078,"92,10526316",39,20091,4,"4,98E-05","0,0001544878727","81,80354267",1243,181553,4,"0,0005838515475","0,01637571451"
1768,veraciously,RB,3,"0,1,2",{(verac)>ious>}>ly>,100,3,743,"87,98701299",617,450833,4,"7,10E-05","0,004943611926","86,8829824",2898,3857999,2,"4,48E-05","0,02672640198"
1769,verbalized,VB|JJ,3,"0,1,2",{(verb)>al>}>ize>,"63,63636364",12,12740,"53,70629371",1431,4704731,2,"9,14E-06","0,006642978526","40,32634033",430,443161,3,"0,0001489300728","0,0101961996"
1770,verbalizes,VB,3,"0,1,2",{(verb)>al>}>ize>,"63,63636364",12,12740,"53,70629371",1431,4704731,2,"9,14E-06","0,006642978526","40,32634033",430,443161,3,"0,0001489300728","0,0101961996"
1772,verbalizing,VB|NN|JJ,3,"0,1,2",{(verb)>al>}>ize>,"63,63636364",12,12740,"53,70629371",1431,4704731,2,"9,14E-06","0,006642978526","40,32634033",430,443161,3,"0,0001489300728","0,0101961996"
1776,verbosely,RB,3,"0,1,2",{(verb)>ose>}>ly>,"81,81818182",12,12740,"83,33333333",13,3163,3,0,0,"57,92198826",2898,3857999,2,"4,48E-05","0,02672640198"
1777,verboseness,NN,3,"0,1,2",{(verb)>ose>}>ness>,"90,90909091",12,12740,"91,66666667",13,3163,3,0,0,"53,54267311",1243,181553,4,"0,0005838515475","0,01637571451"
1792,verifiable,JJ,3,"0,1,2",{(veri)>ify>}>able>,"28,57142857",8,23444,"26,31578947",153,351545,3,"3,98E-05","0,002162830218","11,82548794",872,1227992,4,"3,18E-05","0,006025027035"
1793,verifications,NN,3,"0,1,2",{(veri)>ify>}>ion>,"14,28571429",8,23444,"11,18421053",153,351545,3,"3,98E-05","0,002162830218","13,01627034",1599,6530204,3,"9,03E-06","0,009114784489"
1823,versification,NN,3,"0,1,2",{(verse)}>ify>>ion>,"89,28571429",29,375470,"86,18421053",153,351545,3,"3,98E-05","0,002162830218","89,79974969",1599,6530204,3,"9,03E-06","0,009114784489"
1824,versifier,NN,3,"0,1,2",{(verse)}>ify>>er>,"78,57142857",29,375470,"82,89473684",153,351545,3,"3,98E-05","0,002162830218","68,0158381",2274,4569119,2,"3,55E-05","0,02502703538"
1825,versifiers,NN,3,"0,1,2",{(verse)}>ify>>er>,"78,57142857",29,375470,"82,89473684",153,351545,3,"3,98E-05","0,002162830218","68,0158381",2274,4569119,2,"3,55E-05","0,02502703538"
1844,vestigially,RB,3,"0,1,2",{(vestige)}>al>>y>,100,3,529,"91,53846154",1431,4704731,2,"9,14E-06","0,006642978526","69,49698189",2486,3870233,1,"4,99E-05","0,02981615943"
1864,vexations,NN,3,"0,1,2",{(vex)}>ate>>ion>,75,5,1121,"79,59401709",937,2569118,3,"2,65E-05","0,01050517534","82,04005006",1599,6530204,3,"9,03E-06","0,009114784489"
1865,vexatiously,RB,3,"0,1,2",{(vex)}>ious>>ly>,100,5,1121,"87,98701299",617,450833,4,"7,10E-05","0,004943611926","86,8829824",2898,3857999,2,"4,48E-05","0,02672640198"
1874,vibrantly,RB,3,"0,1,2",{(vibr)>ant>}>ly>,100,6,7399,"84,8812095",464,1534593,3,"7,82E-06","0,001853854472","62,37487056",2898,3857999,2,"4,48E-05","0,02672640198"
1877,vibrations,NN,3,"0,1,2",{(vibr)>ate>}>ion>,0,6,7399,"15,49145299",937,2569118,3,"2,65E-05","0,01050517534","19,52440551",1599,6530204,3,"9,03E-06","0,009114784489"
1878,vibrators,NN,3,"0,1,2",{(vibr)>ate>}>or>,40,6,7399,"26,28205128",937,2569118,3,"2,65E-05","0,01050517534","30,55555556",289,937614,2,"9,60E-06","0,001390390854"
1898,victimizations,NN,3,"0,1,2",{(victim)}>ize>>ion>,100,3,25574,"27,73892774",430,443161,3,"0,0001489300728","0,0101961996","45,43178974",1599,6530204,3,"9,03E-06","0,009114784489"
1930,vigilantly,RB,3,"0,1,2",{(vigil)}>ant>>ly>,"62,5",9,2655,"73,00215983",464,1534593,3,"7,82E-06","0,001853854472","46,39282016",2898,3857999,2,"4,48E-05","0,02672640198"
1989,virtuously,RB,3,"0,1,2",{(virtue)}>ious>>ly>,100,4,6786,"72,88961039",617,450833,4,"7,10E-05","0,004943611926","68,65723162",2898,3857999,2,"4,48E-05","0,02672640198"
1990,virulency,NN,3,"0,1,2",{(virul)>ance>}>y>,100,4,563,"95,0310559",323,977837,4,"7,16E-06","0,001081415109","81,08651911",2486,3870233,1,"4,99E-05","0,02981615943"
1991,virulently,RB,3,"0,1,2",{(virul)>ant>}>ly>,"33,33333333",4,563,"65,87473002",464,1534593,3,"7,82E-06","0,001853854472","38,10838799",2898,3857999,2,"4,48E-05","0,02672640198"
2006,visionaries,NN,3,"0,1,2",{(vis)>ion>}>ory>,"66,66666667",19,123713,"30,91364205",1599,6530204,3,"9,03E-06","0,009114784489","22,25352113",356,725186,3,"2,62E-05","0,002935269581"
2012,visualizing,VB,3,"0,1,2",{(vis)>al>}>ize>,50,19,123713,"19,72027972",1431,4704731,2,"9,14E-06","0,006642978526","9,090909091",430,443161,3,"0,0001489300728","0,0101961996"
2016,vitalization,NN,3,"0,1,2",{(vital)}>ize>>ion>,90,11,10424,"88,57808858",430,443161,3,"0,0001489300728","0,0101961996","94,68085106",1599,6530204,3,"9,03E-06","0,009114784489"
2038,vituperatively,RB,3,"0,1,2",{(vituperate)}>ive>>ly>,100,4,109,"92,74611399",580,1037354,3,"1,74E-05","0,002780781709","80,98032447",2898,3857999,2,"4,48E-05","0,02672640198"
2043,vivaciously,RB,3,"0,1,2",{(vive)>ious>}>ly>,"96,15384615",27,48706,"82,95454545",617,450833,4,"7,10E-05","0,004943611926","80,98032447",2898,3857999,2,"4,48E-05","0,02672640198"
2044,vivaciousness,NN,3,"0,1,2",{(vive)>ious>}>ness>,"92,30769231",27,48706,"79,54545455",617,450833,4,"7,10E-05","0,004943611926","67,79388084",1243,181553,4,"0,0005838515475","0,01637571451"
2050,velarize,VB,3,"0,1,2",{(vel)>ar>}>ize>,50,3,67,"83,59375",129,533962,2,"7,49E-06","0,0006179514908","83,68298368",430,443161,3,"0,0001489300728","0,0101961996"
2077,vulgarization,NN,3,"0,1,2",{(vulgar)}>ize>>ion>,100,7,1614,"88,57808858",430,443161,3,"0,0001489300728","0,0101961996","94,68085106",1599,6530204,3,"9,03E-06","0,009114784489"
2123,waggishly,RB,3,"0,1,2",{(wag)}>ish>>ly>,"85,71428571",8,937,"81,2749004",252,161977,3,"0,0001111268884","0,002780781709","86,8829824",2898,3857999,2,"4,48E-05","0,02672640198"
2124,waggishness,NN,3,"0,1,2",{(wag)}>ish>>ness>,"85,71428571",8,937,"81,2749004",252,161977,3,"0,0001111268884","0,002780781709","81,80354267",1243,181553,4,"0,0005838515475","0,01637571451"
2145,wakefully,RB,3,"0,1,2",{(wake)}>ful>>ly>,100,8,24405,"92,98245614",343,429561,3,"5,82E-05","0,003862196818","86,8829824",2898,3857999,2,"4,48E-05","0,02672640198"
2219,wariest,JJ,3,"0,1,2",{(ware)>y>}>est>,90,21,419541,"73,64185111",2486,3870233,1,"4,99E-05","0,02981615943","59,46704067",714,287086,3,"0,0002612457591","0,01158659045"
2220,wariness,NN,3,"0,1,2",{(ware)>y>}>ness>,65,21,419541,"43,38028169",2486,3870233,1,"4,99E-05","0,02981615943","27,45571659",1243,181553,4,"0,0005838515475","0,01637571451"
2271,uppishly,RB,3,"0,1,2",{(up)}>ish>>ly>,"97,36842105",39,1065085,"81,2749004",252,161977,3,"0,0001111268884","0,002780781709","86,8829824",2898,3857999,2,"4,48E-05","0,02672640198"
2272,uppishness,NN,3,"0,1,2",{(up)}>ish>>ness>,"97,36842105",39,1065085,"81,2749004",252,161977,3,"0,0001111268884","0,002780781709","81,80354267",1243,181553,4,"0,0005838515475","0,01637571451"
2295,urbanizes,VB,3,"0,1,2",{(urb)>ian>}>ize>,50,11,15976,"64,16184971",174,394113,3,"2,79E-05","0,0016993666","53,84615385",430,443161,3,"0,0001489300728","0,0101961996"
2296,urbanizing,VB|NN|JJ,3,"0,1,2",{(urb)>ian>}>ize>,50,11,15976,"64,16184971",174,394113,3,"2,79E-05","0,0016993666","53,84615385",430,443161,3,"0,0001489300728","0,0101961996"
2307,urination,NN,3,"0,1,2",{(urine)}>ate>>ion>,100,5,5714,"47,64957265",937,2569118,3,"2,65E-05","0,01050517534","49,93742178",1599,6530204,3,"9,03E-06","0,009114784489"
2326,utilizable,JJ,3,"0,1,2",{(util)>ize>}>able>,100,6,57081,"86,48018648",430,443161,3,"0,0001489300728","0,0101961996","84,27095293",872,1227992,4,"3,18E-05","0,006025027035"
2341,vacantly,RB,3,"0,1,2",{(vacu)>ant>}>ly>,80,16,22838,"84,01727862",464,1534593,3,"7,82E-06","0,001853854472","61,13220573",2898,3857999,2,"4,48E-05","0,02672640198"
2344,vacationed,VB,3,"0,1,2",{(vacu)>ate>}>ion>,0,16,22838,"5,555555556",937,2569118,3,"2,65E-05","0,01050517534","7,571964956",1599,6530204,3,"9,03E-06","0,009114784489"
2351,vaccinations,NN,3,"0,1,2",{(vaccine)}>ate>>ion>,50,3,13304,"14,31623932",937,2569118,3,"2,65E-05","0,01050517534","18,27284105",1599,6530204,3,"9,03E-06","0,009114784489"
2364,vacuously,RB,3,"0,1,2",{(vacu)>ious>}>ly>,"66,66666667",16,22838,"58,11688312",617,450833,4,"7,10E-05","0,004943611926","54,02140145",2898,3857999,2,"4,48E-05","0,02672640198"
2365,vacuousness,NN,3,"0,1,2",{(vacu)>ious>}>ness>,"86,66666667",16,22838,"68,18181818",617,450833,4,"7,10E-05","0,004943611926","49,35587762",1243,181553,4,"0,0005838515475","0,01637571451"
2386,valencies,NN,3,"0,1,2",{(val)>ance>}>y>,80,21,41544,"87,88819876",323,977837,4,"7,16E-06","0,001081415109","63,54124748",2486,3870233,1,"4,99E-05","0,02981615943"
2387,valency,NN,3,"0,1,2",{(val)>ance>}>y>,80,21,41544,"87,88819876",323,977837,4,"7,16E-06","0,001081415109","63,54124748",2486,3870233,1,"4,99E-05","0,02981615943"
2402,validations,NN,3,"0,1,2",{(valid)}>ate>>ion>,"44,44444444",10,45004,"18,16239316",937,2569118,3,"2,65E-05","0,01050517534","23,02878598",1599,6530204,3,"9,03E-06","0,009114784489"
2445,vaporizations,NN,3,"0,1,2",{(vapor)}>ize>>ion>,"83,33333333",7,7198,"59,90675991",430,443161,3,"0,0001489300728","0,0101961996","72,40300375",1599,6530204,3,"9,03E-06","0,009114784489"
2677,Unionism,NN,3,"0,1,2",{(un)}>ion>>ism>,"57,89473684",20,207820,"67,77221527",1599,6530204,3,"9,03E-06","0,009114784489","55,55555556",271,218200,3,"5,50E-05","0,001853854472"
2678,Unionists,NN,3,"0,1,2",{(un)}>ion>>ist>,"36,84210526",20,207820,"31,10137672",1599,6530204,3,"9,03E-06","0,009114784489","13,44902386",462,382916,3,"6,27E-05","0,003707708945"
2679,unionized,VB|JJ,3,"0,1,2",{(un)}>ion>>ize>,"52,63157895",20,207820,"54,56821026",1599,6530204,3,"9,03E-06","0,009114784489","36,82983683",430,443161,3,"0,0001489300728","0,0101961996"
2680,unionizes,VB,3,"0,1,2",{(un)}>ion>>ize>,"52,63157895",20,207820,"54,56821026",1599,6530204,3,"9,03E-06","0,009114784489","36,82983683",430,443161,3,"0,0001489300728","0,0101961996"
2681,unionizing,VB|NN|JJ,3,"0,1,2",{(un)}>ion>>ize>,"52,63157895",20,207820,"54,56821026",1599,6530204,3,"9,03E-06","0,009114784489","36,82983683",430,443161,3,"0,0001489300728","0,0101961996"
2682,unitedly,RB,3,"0,1,2",{(un)}>ite>>ly>,"73,68421053",20,207820,"79,54545455",45,228495,3,"8,75E-06","0,0003089757454","45,3917846",2898,3857999,2,"4,48E-05","0,02672640198"
2858,truculency,NN,3,"0,1,2",{(trucul)>ance>}>y>,100,4,29,"95,0310559",323,977837,4,"7,16E-06","0,001081415109","81,08651911",2486,3870233,1,"4,99E-05","0,02981615943"
2860,truculently,RB,3,"0,1,2",{(trucul)>ant>}>ly>,"66,66666667",4,29,"92,22462203",464,1534593,3,"7,82E-06","0,001853854472","76,97618226",2898,3857999,2,"4,48E-05","0,02672640198"
2888,trusteeships,NN,3,"0,1,2",{(trust)}>ee>>ship>,50,23,42953,"76,59574468",48,130049,2,"1,54E-05","0,0003089757454",76,76,164220,4,"1,22E-05","0,0003089757454"
2891,trustfulness,NN,3,"0,1,2",{(trust)}>ful>>ness>,"68,18181818",23,42953,"87,13450292",343,429561,3,"5,82E-05","0,003862196818","73,34943639",1243,181553,4,"0,0005838515475","0,01637571451"
2892,trustier,JJ,3,"0,1,2",{(trust)}>y>>er>,"81,81818182",23,42953,"81,08651911",2486,3870233,1,"4,99E-05","0,02981615943","87,1975363",2274,4569119,2,"3,55E-05","0,02502703538"
2894,trustiest,JJ,3,"0,1,2",{(trust)}>y>>est>,"68,18181818",23,42953,"73,64185111",2486,3870233,1,"4,99E-05","0,02981615943","59,46704067",714,287086,3,"0,0002612457591","0,01158659045"
2916,tubbier,JJ,3,"0,1,2",{(tube)}>y>>er>,75,9,28858,"73,64185111",2486,3870233,1,"4,99E-05","0,02981615943","81,91816982",2274,4569119,2,"3,55E-05","0,02502703538"
2917,tubbiest,JJ,3,"0,1,2",{(tube)}>y>>est>,100,9,28858,"81,08651911",2486,3870233,1,"4,99E-05","0,02981615943","69,98597475",714,287086,3,"0,0002612457591","0,01158659045"
2952,tumultuously,RB,3,"0,1,2",{(tumult)}>ious>>ly>,100,3,257,"79,54545455",617,450833,4,"7,10E-05","0,004943611926","76,97618226",2898,3857999,2,"4,48E-05","0,02672640198"
2958,tunefully,RB,3,"0,1,2",{(tune)}>ful>>ly>,100,7,32497,"87,13450292",343,429561,3,"5,82E-05","0,003862196818","80,98032447",2898,3857999,2,"4,48E-05","0,02672640198"
2964,Tunisian,JJ|NN,3,"0,1,2",{(tunis)>ia>}>n>,50,3,1066,60,46,69613,2,0,0,"52,34899329",150,714837,1,"1,12E-05","0,001235902982"
2965,Tunisians,NN,3,"0,1,2",{(tunis)>ia>}>n>,50,3,1066,60,46,69613,2,0,0,"52,34899329",150,714837,1,"1,12E-05","0,001235902982"
2994,turbulently,RB,3,"0,1,2",{(turbul)>ant>}>ly>,100,3,1380,"90,71274298",464,1534593,3,"7,82E-06","0,001853854472","73,86952019",2898,3857999,2,"4,48E-05","0,02672640198"
3031,tutelary,JJ,3,"0,1,2",{(tutel)>ar>}>y>,50,3,143,"82,03125",129,533962,2,"7,49E-06","0,0006179514908","60,44265594",2486,3870233,1,"4,99E-05","0,02981615943"
3057,tweedier,JJ,3,"0,1,2",{(tweed)}>y>>er>,"66,66666667",4,380,"81,08651911",2486,3870233,1,"4,99E-05","0,02981615943","87,1975363",2274,4569119,2,"3,55E-05","0,02502703538"
3058,tweediest,JJ,3,"0,1,2",{(tweed)}>y>>est>,"66,66666667",4,380,"81,08651911",2486,3870233,1,"4,99E-05","0,02981615943","69,98597475",714,287086,3,"0,0002612457591","0,01158659045"
3076,twiggier,JJ,3,"0,1,2",{(twig)}>y>>er>,"66,66666667",4,631,"81,08651911",2486,3870233,1,"4,99E-05","0,02981615943","87,1975363",2274,4569119,2,"3,55E-05","0,02502703538"
3077,twiggiest,JJ,3,"0,1,2",{(twig)}>y>>est>,"66,66666667",4,631,"81,08651911",2486,3870233,1,"4,99E-05","0,02981615943","69,98597475",714,287086,3,"0,0002612457591","0,01158659045"
3089,twirlier,JJ,3,"0,1,2",{(twirl)}>y>>er>,75,5,568,"81,08651911",2486,3870233,1,"4,99E-05","0,02981615943","87,1975363",2274,4569119,2,"3,55E-05","0,02502703538"
3090,twirliest,JJ,3,"0,1,2",{(twirl)}>y>>est>,75,5,568,"81,08651911",2486,3870233,1,"4,99E-05","0,02981615943","69,98597475",714,287086,3,"0,0002612457591","0,01158659045"
3095,twistier,JJ,3,"0,1,2",{(twist)}>y>>er>,75,5,26073,"63,54124748",2486,3870233,1,"4,99E-05","0,02981615943","74,30708315",2274,4569119,2,"3,55E-05","0,02502703538"
3096,twistiest,JJ,3,"0,1,2",{(twist)}>y>>est>,100,5,26073,"81,08651911",2486,3870233,1,"4,99E-05","0,02981615943","69,98597475",714,287086,3,"0,0002612457591","0,01158659045"
3250,TRAINEESHIPS,NN,3,"0,1,2",{(train)}>ee>>ship>,"69,23076923",14,106738,"82,9787234",48,130049,2,"1,54E-05","0,0003089757454",80,76,164220,4,"1,22E-05","0,0003089757454"
3274,tranquillizer,NN,3,"0,1,2",{(tranquil)}>ize>>er>,25,5,3418,"33,56643357",430,443161,3,"0,0001489300728","0,0101961996","31,14826221",2274,4569119,2,"3,55E-05","0,02502703538"
3275,tranquillizers,NN,3,"0,1,2",{(tranquil)}>ize>>er>,25,5,3418,"33,56643357",430,443161,3,"0,0001489300728","0,0101961996","31,14826221",2274,4569119,2,"3,55E-05","0,02502703538"
3286,transcendency,NN,3,"0,1,2",{(transcend)}>ance>>y>,100,9,5007,"95,0310559",323,977837,4,"7,16E-06","0,001081415109","81,08651911",2486,3870233,1,"4,99E-05","0,02981615943"
3288,transcendently,RB,3,"0,1,2",{(transcend)}>ant>>ly>,"87,5",9,5007,"90,71274298",464,1534593,3,"7,82E-06","0,001853854472","73,86952019",2898,3857999,2,"4,48E-05","0,02672640198"
3294,transferability,NN,3,"0,1,2",{(transfer)}>able>>ity>,"83,33333333",7,48727,"72,21584386",872,1227992,4,"3,18E-05","0,006025027035","78,92918826",580,1647588,3,"1,76E-05","0,004480148308"
3315,transiency,NN,3,"0,1,2",{(transit)>ance>}>y>,"90,90909091",12,14992,"95,0310559",323,977837,4,"7,16E-06","0,001081415109","81,08651911",2486,3870233,1,"4,99E-05","0,02981615943"
3324,transitively,RB,3,"0,1,2",{(transit)}>ive>>ly>,"72,72727273",12,14992,"85,83765112",580,1037354,3,"1,74E-05","0,002780781709","67,06938212",2898,3857999,2,"4,48E-05","0,02672640198"
3386,trashier,JJ,3,"0,1,2",{(trash)}>y>>er>,80,6,10810,"66,0362173",2486,3870233,1,"4,99E-05","0,02981615943","76,46282446",2274,4569119,2,"3,55E-05","0,02502703538"
3387,trashiest,JJ,3,"0,1,2",{(trash)}>y>>est>,60,6,10810,"54,32595573",2486,3870233,1,"4,99E-05","0,02981615943","36,04488079",714,287086,3,"0,0002612457591","0,01158659045"
3388,trashiness,NN,3,"0,1,2",{(trash)}>y>>ness>,100,6,10810,"69,49698189",2486,3870233,1,"4,99E-05","0,02981615943","67,79388084",1243,181553,4,"0,0005838515475","0,01637571451"
3392,traumatically,RB,3,"0,1,2",{(trauma)}>ic>>ly>,100,2,2956,"81,93484699",1014,1472797,2,"2,78E-05","0,006334002781","67,06938212",2898,3857999,2,"4,48E-05","0,02672640198"
3407,treacherously,RB,3,"0,1,2",{(treacher)>ious>}>ly>,100,3,990,"45,77922078",617,450833,4,"7,10E-05","0,004943611926","42,83741802",2898,3857999,2,"4,48E-05","0,02672640198"
3409,treaclier,JJ,3,"0,1,2",{(treacle)}>y>>er>,"66,66666667",4,169,"81,08651911",2486,3870233,1,"4,99E-05","0,02981615943","87,1975363",2274,4569119,2,"3,55E-05","0,02502703538"
3410,treacliest,JJ,3,"0,1,2",{(treacle)}>y>>est>,"66,66666667",4,169,"81,08651911",2486,3870233,1,"4,99E-05","0,02981615943","69,98597475",714,287086,3,"0,0002612457591","0,01158659045"
3418,treasonably,RB,3,"0,1,2",{(treason)}>able>>y>,100,4,1838,"78,64523536",872,1227992,4,"3,18E-05","0,006025027035","59,31589537",2486,3870233,1,"4,99E-05","0,02981615943"
3454,trendier,JJ,3,"0,1,2",{(trend)}>y>>er>,"85,71428571",8,15014,"52,35412475",2486,3870233,1,"4,99E-05","0,02981615943","65,37615486",2274,4569119,2,"3,55E-05","0,02502703538"
3456,trendiest,JJ,3,"0,1,2",{(trend)}>y>>est>,"85,71428571",8,15014,"52,35412475",2486,3870233,1,"4,99E-05","0,02981615943","34,36185133",714,287086,3,"0,0002612457591","0,01158659045"
3457,trendiness,NN,3,"0,1,2",{(trend)}>y>>ness>,"71,42857143",8,15014,"43,54124748",2486,3870233,1,"4,99E-05","0,02981615943","27,85829308",1243,181553,4,"0,0005838515475","0,01637571451"
3488,trickier,JJ,3,"0,1,2",{(trick)}>y>>er>,50,7,30420,"20,52313883",2486,3870233,1,"4,99E-05","0,02981615943","30,04839419",2274,4569119,2,"3,55E-05","0,02502703538"
3489,trickiest,JJ,3,"0,1,2",{(trick)}>y>>est>,"83,33333333",7,30420,"39,67806841",2486,3870233,1,"4,99E-05","0,02981615943","22,44039271",714,287086,3,"0,0002612457591","0,01158659045"
3490,trickiness,NN,3,"0,1,2",{(trick)}>y>>ness>,100,7,30420,"63,54124748",2486,3870233,1,"4,99E-05","0,02981615943","59,09822866",1243,181553,4,"0,0005838515475","0,01637571451"
3519,trillionths,NN,3,"0,1,2",{(tri)>illion>}>th>,100,2,3112,"88,88888889",10,28292,6,0,0,"78,84615385",53,86685,2,"3,46E-05","0,0004634636181"
3581,trivialities,NN,3,"0,1,2",{(trivia)}>al>>ity>,100,5,11614,50,1431,4704731,2,"9,14E-06","0,006642978526","48,1865285",580,1647588,3,"1,76E-05","0,004480148308"
3582,trivialized,VB|JJ,3,"0,1,2",{(trivia)}>al>>ize>,50,5,11614,"39,44055944",1431,4704731,2,"9,14E-06","0,006642978526","27,27272727",430,443161,3,"0,0001489300728","0,0101961996"
3583,trivializes,VB,3,"0,1,2",{(trivia)}>al>>ize>,50,5,11614,"39,44055944",1431,4704731,2,"9,14E-06","0,006642978526","27,27272727",430,443161,3,"0,0001489300728","0,0101961996"
3584,trivializing,VB|NN,3,"0,1,2",{(trivia)}>al>>ize>,50,5,11614,"39,44055944",1431,4704731,2,"9,14E-06","0,006642978526","27,27272727",430,443161,3,"0,0001489300728","0,0101961996"
3585,trivially,RB,3,"0,1,2",{(trivia)}>al>>ly>,75,5,11614,"43,56643357",1431,4704731,2,"9,14E-06","0,006642978526","20,71108043",2898,3857999,2,"4,48E-05","0,02672640198"
3613,tropically,RB,3,"0,1,2",{(tropic)}>al>>ly>,75,5,8591,"91,53846154",1431,4704731,2,"9,14E-06","0,006642978526","76,97618226",2898,3857999,2,"4,48E-05","0,02672640198"
3629,timelessness,NN,3,"0,1,2",{(time)}>less>>ness>,"73,33333333",46,1099121,"47,13896458",368,158354,4,"0,0001199843389","0,002935269581","22,38325282",1243,181553,4,"0,0005838515475","0,01637571451"
3630,timelier,JJ,3,"0,1,2",{(time)}>ly>>er>,"95,55555556",46,1099121,"80,98032447",2898,3857999,2,"4,48E-05","0,02672640198","81,91816982",2274,4569119,2,"3,55E-05","0,02502703538"
