id_master,c1,c2,stim
5642,pass,book,passbook
4874,log,book,logbook
2147,day,book,daybook
5740,phone,book,phonebook
3761,hand,book,handbook
3613,guide,book,guidebook
1441,check,book,checkbook
8787,word,book,wordbook
6325,road,book,roadbook
4379,hymn,book,hymnbook
7210,song,book,songbook
7574,story,book,storybook
7627,stud,book,studbook
6575,school,book,schoolbook
1328,case,book,casebook
6617,scrap,book,scrapbook
5469,note,book,notebook
8801,work,book,workbook
1752,copy,book,copybook
5071,match,book,matchbook
5888,play,book,playbook
6064,prompt,book,promptbook
5940,pocket,book,pocketbook
7009,sketch,book,sketchbook
7628,stud,books,studbooks
7575,story,books,storybooks
1329,case,books,casebooks
7010,sketch,books,sketchbooks
6618,scrap,books,scrapbooks
350,bank,books,bankbooks
5072,match,books,matchbooks
8802,work,books,workbooks
8881,year,books,yearbooks
4875,log,books,logbooks
1753,copy,books,copybooks
5643,pass,books,passbooks
3762,hand,books,handbooks
1726,cook,books,cookbooks
7939,text,books,textbooks
4380,hymn,books,hymnbooks
1442,check,books,checkbooks
8788,word,books,wordbooks
5470,note,books,notebooks
5941,pocket,books,pocketbooks
6576,school,books,schoolbooks
7211,song,books,songbooks
3614,guide,books,guidebooks
4482,jib,boom,jibboom
4434,jack,boot,jackboot
8071,toll,booth,tollbooth
8072,toll,booths,tollbooths
4435,jack,boots,jackboots
7096,sly,boots,slyboots
7112,smooth,bore,smoothbore
8741,wood,borer,woodborer
2822,first,born,firstborn
5363,new,born,newborn
16250,under,boss,underboss
723,blue,bottle,bluebottle
3514,green,bottle,greenbottle
724,blue,bottles,bluebottles
4168,home,bound,homebound
4892,long,bow,longbow
6176,rain,bow,rainbow
6435,saddle,bow,saddlebow
2016,cross,bow,crossbow
3763,hand,bow,handbow
8390,wash,bowl,washbowl
2824,fish,bowl,fishbowl
2825,fish,bowls,fishbowls
8391,wash,bowls,washbowls
4893,long,bows,longbows
2017,cross,bows,crossbows
6177,rain,bows,rainbows
4507,juke,box,jukebox
332,band,box,bandbox
8091,tool,box,toolbox
8803,work,box,workbox
7182,soap,box,soapbox
5073,match,box,matchbox
4851,lock,box,lockbox
5586,paint,box,paintbox
4239,horse,box,horsebox
1334,cash,box,cashbox
7024,sky,box,skybox
4284,hot,box,hotbox
6218,rattle,box,rattlebox
5990,post,box,postbox
8037,tinder,box,tinderbox
6496,sand,box,sandbox
4980,mail,box,mailbox
3863,hat,box,hatbox
4386,ice,box,icebox
5808,pill,box,pillbox
7743,sweat,box,sweatbox
1434,chatter,box,chatterbox
5889,play,box,playbox
3299,gear,box,gearbox
7179,snuff,box,snuffbox
6824,shoe,box,shoebox
10608,deed,box,deedbox
7619,strong,box,strongbox
2765,fire,box,firebox
6471,salt,box,saltbox
7223,sound,box,soundbox
951,bread,box,breadbox
1435,chatter,boxes,chatterboxes
8038,tinder,boxes,tinderboxes
4285,hot,boxes,hotboxes
7180,snuff,boxes,snuffboxes
4387,ice,boxes,iceboxes
5074,match,boxes,matchboxes
2766,fire,boxes,fireboxes
5587,paint,boxes,paintboxes
5991,post,boxes,postboxes
3300,gear,boxes,gearboxes
952,bread,boxes,breadboxes
6472,salt,boxes,saltboxes
5809,pill,boxes,pillboxes
333,band,boxes,bandboxes
6497,sand,boxes,sandboxes
4508,juke,boxes,jukeboxes
8092,tool,boxes,toolboxes
3864,hat,boxes,hatboxes
7620,strong,boxes,strongboxes
7183,soap,boxes,soapboxes
4981,mail,boxes,mailboxes
6738,shadow,boxing,shadowboxing
532,bell,boy,bellboy
6577,school,boy,schoolboy
5581,page,boy,pageboy
5926,plow,boy,plowboy
4169,home,boy,homeboy
6498,sand,boy,sandboy
6010,pot,boy,potboy
5371,news,boy,newsboy
1918,cow,boy,cowboy
2148,day,boy,dayboy
2353,dough,boy,doughboy
5616,paper,boy,paperboy
5890,play,boy,playboy
7836,tall,boy,tallboy
4922,low,boy,lowboy
5920,plough,boy,ploughboy
4087,high,boy,highboy
1143,bus,boy,busboy
7381,stable,boy,stableboy
1517,choir,boy,choirboy
8079,tom,boy,tomboy
4818,link,boy,linkboy
1119,bully,boy,bullyboy
15860,tall,boys,tallboys
1144,bus,boys,busboys
533,bell,boys,bellboys
6578,school,boys,schoolboys
1518,choir,boys,choirboys
4170,home,boys,homeboys
1919,cow,boys,cowboys
5582,page,boys,pageboys
5891,play,boys,playboys
5372,news,boys,newsboys
5617,paper,boys,paperboys
4923,low,boys,lowboys
1120,bully,boys,bullyboys
876,boot,boys,bootboys
4088,high,boys,highboys
8080,tom,boys,tomboys
12831,mid,brain,midbrain
4118,hind,brain,hindbrain
569,bird,brain,birdbrain
6568,scatter,brain,scatterbrain
570,bird,brains,birdbrains
6569,scatter,brains,scatterbrains
1257,cane,brake,canebrake
33,air,brake,airbrake
1258,cane,brakes,canebrakes
2767,fire,brand,firebrand
2768,fire,brands,firebrands
2769,fire,brat,firebrat
7247,sow,bread,sowbread
2885,flat,bread,flatbread
1773,corn,bread,cornbread
7754,sweet,bread,sweetbread
6855,short,bread,shortbread
3332,ginger,bread,gingerbread
505,bee,bread,beebread
7755,sweet,breads,sweetbreads
2738,finger,breadth,fingerbreadth
3708,hairs,breadth,hairsbreadth
3764,hand,breadth,handbreadth
3803,hands,breadth,handsbreadth
3709,hairs,breadths,hairsbreadths
6059,prison,break,prisonbreak
2770,fire,break,firebreak
4460,jail,break,jailbreak
2149,day,break,daybreak
5373,news,break,newsbreak
4008,heart,break,heartbreak
8651,wind,break,windbreak
3268,gaol,break,gaolbreak
7609,strike,breaker,strikebreaker
6437,safe,breaker,safebreaker
4388,ice,breaker,icebreaker
5138,middle,breaker,middlebreaker
3574,ground,breaker,groundbreaker
4468,jaw,breaker,jawbreaker
4711,law,breaker,lawbreaker
4009,heart,breaker,heartbreaker
4312,house,breaker,housebreaker
8652,wind,breaker,windbreaker
8010,tie,breaker,tiebreaker
4712,law,breakers,lawbreakers
8011,tie,breakers,tiebreakers
4313,house,breakers,housebreakers
4389,ice,breakers,icebreakers
7610,strike,breakers,strikebreakers
8653,wind,breakers,windbreakers
4469,jaw,breakers,jawbreakers
4314,house,breaking,housebreaking
7611,strike,breaking,strikebreaking
3575,ground,breaking,groundbreaking
4461,jail,breaks,jailbreaks
2771,fire,breaks,firebreaks
4010,heart,breaks,heartbreaks
8654,wind,breaks,windbreaks
6241,red,breast,redbreast
6242,red,breasts,redbreasts
6089,pure,bred,purebred
7954,thorough,bred,thoroughbred
2018,cross,breed,crossbreed
5296,mouth,breeder,mouthbreeder
2019,cross,breeding,crossbreeding
2020,cross,breeds,crossbreeds
4171,home,brew,homebrew
7756,sweet,briar,sweetbriar
2772,fire,brick,firebrick
3397,gold,brick,goldbrick
3398,gold,bricking,goldbricking
3399,gold,bricks,goldbricks
2773,fire,bricks,firebricks
2936,fly,bridge,flybridge
2981,foot,bridge,footbridge
8530,weigh,bridge,weighbridge
2409,draw,bridge,drawbridge
2410,draw,bridges,drawbridges
2982,foot,bridges,footbridges
8531,weigh,bridges,weighbridges
3515,green,brier,greenbrier
1091,bull,brier,bullbrier
7757,sweet,brier,sweetbrier
1342,cat,brier,catbrier
7758,sweet,briers,sweetbriers
7513,stock,broker,stockbroker
5664,pawn,broker,pawnbroker
6037,power,broker,powerbroker
7514,stock,brokers,stockbrokers
5665,pawn,brokers,pawnbrokers
5139,middle,brow,middlebrow
4089,high,brow,highbrow
2594,eye,brow,eyebrow
4924,low,brow,lowbrow
2595,eye,brows,eyebrows
4090,high,brows,highbrows
4925,low,brows,lowbrows
5140,middle,brows,middlebrows
8098,tooth,brush,toothbrush
6243,red,brush,redbrush
896,bottle,brush,bottlebrush
5588,paint,brush,paintbrush
10073,clothes,brush,clothesbrush
6444,sage,brush,sagebrush
5328,nail,brush,nailbrush
3690,hair,brush,hairbrush
16251,under,brush,underbrush
34,air,brush,airbrush
35,air,brushes,airbrushes
5589,paint,brushes,paintbrushes
8099,tooth,brushes,toothbrushes
3691,hair,brushes,hairbrushes
16252,under,brushes,underbrushes
5329,nail,brushes,nailbrushes
1146,bush,buck,bushbuck
3309,gems,buck,gemsbuck
6344,roe,buck,roebuck
615,black,buck,blackbuck
6539,saw,buck,sawbuck
14474,prong,buck,prongbuck
8432,water,buck,waterbuck
7366,spring,buck,springbuck
8234,turn,buckle,turnbuckle
7736,swash,buckler,swashbuckler
7737,swash,bucklers,swashbucklers
8235,turn,buckles,turnbuckles
7738,swash,buckling,swashbuckling
6345,roe,bucks,roebucks
6540,saw,bucks,sawbucks
6367,rose,bud,rosebud
6244,red,bud,redbud
7864,taste,bud,tastebud
6368,rose,buds,rosebuds
2052,croton,bug,crotonbug
6245,red,bug,redbug
464,bed,bug,bedbug
2774,fire,bug,firebug
4613,lady,bug,ladybug
4830,litter,bug,litterbug
5103,mealy,bug,mealybug
7316,spittle,bug,spittlebug
2304,doodle,bug,doodlebug
8225,tumble,bug,tumblebug
4486,jitter,bug,jitterbug
6904,shutter,bug,shutterbug
15729,super,bug,superbug
465,bed,bugs,bedbugs
2305,doodle,bugs,doodlebugs
4614,lady,bugs,ladybugs
4487,jitter,bugs,jitterbugs
5104,mealy,bugs,mealybugs
6905,shutter,bugs,shutterbugs
4831,litter,bugs,litterbugs
2775,fire,bugs,firebugs
4315,house,builder,housebuilder
790,body,builder,bodybuilder
1625,coach,builder,coachbuilder
762,boat,builder,boatbuilder
5318,muscle,builder,musclebuilder
6795,ship,builder,shipbuilder
4172,home,builder,homebuilder
4173,home,builders,homebuilders
791,body,builders,bodybuilders
6796,ship,builders,shipbuilders
792,body,building,bodybuilding
6797,ship,building,shipbuilding
5319,muscle,building,musclebuilding
4793,light,bulb,lightbulb
2870,flash,bulb,flashbulb
2871,flash,bulbs,flashbulbs
7630,stumble,bum,stumblebum
11577,goose,bump,goosebump
1661,cockle,bur,cocklebur
15033,sand,bur,sandbur
1603,clot,bur,clotbur
1170,butter,bur,butterbur
13529,over,burden,overburden
13530,over,burdens,overburdens
1467,cheese,burger,cheeseburger
507,beef,burger,beefburger
8228,tuna,burger,tunaburger
1468,cheese,burgers,cheeseburgers
508,beef,burgers,beefburgers
6918,side,burn,sideburn
4011,heart,burn,heartburn
8655,wind,burn,windburn
7660,sun,burn,sunburn
5,after,burner,afterburner
384,barn,burner,barnburner
6,after,burners,afterburners
4012,heart,burning,heartburning
6919,side,burns,sideburns
7661,sun,burns,sunburns
8656,wind,burns,windburns
10083,cockle,burr,cockleburr
1614,cloud,burst,cloudburst
7662,sun,burst,sunburst
36,air,burst,airburst
1615,cloud,bursts,cloudbursts
7663,sun,bursts,sunbursts
8199,trolley,bus,trolleybus
37,air,bus,airbus
5275,motor,bus,motorbus
38,air,buses,airbuses
8200,trolley,buses,trolleybuses
2863,flannel,bush,flannelbush
2120,daisy,bush,daisybush
1024,brittle,bush,brittlebush
12305,lawyer,bush,lawyerbush
15289,silver,bush,silverbush
3402,golden,bush,goldenbush
7840,tangle,bush,tanglebush
6369,rose,bush,rosebush
15336,skunk,bush,skunkbush
6735,shad,bush,shadbush
5075,match,bush,matchbush
6473,salt,bush,saltbush
7391,stagger,bush,staggerbush
13134,needle,bush,needlebush
14593,pucker,bush,puckerbush
7378,squaw,bush,squawbush
7297,spice,bush,spicebush
2702,fetter,bush,fetterbush
6370,rose,bushes,rosebushes
7196,sod,buster,sodbuster
8217,trust,buster,trustbuster
662,block,buster,blockbuster
1044,bronco,buster,broncobuster
663,block,busters,blockbusters
1045,bronco,busters,broncobusters
6640,scuttle,butt,scuttlebutt
541,belly,button,bellybutton
542,belly,buttons,bellybuttons
3420,good,bye,goodbye
3421,good,byes,goodbyes
7869,taxi,cab,taxicab
7870,taxi,cabs,taxicabs
571,bird,cage,birdcage
572,bird,cages,birdcages
8883,yellow,cake,yellowcake
422,batter,cake,battercake
11314,flap,cake,flapcake
1469,cheese,cake,cheesecake
4286,hot,cake,hotcake
5496,oat,cake,oatcake
1008,bride,cake,bridecake
11761,hoe,cake,hoecake
3551,griddle,cake,griddlecake
1686,coffee,cake,coffeecake
4495,johnny,cake,johnnycake
2082,cup,cake,cupcake
5594,pan,cake,pancake
3215,fruit,cake,fruitcake
6856,short,cake,shortcake
6703,seed,cake,seedcake
3197,fried,cake,friedcake
185,ash,cake,ashcake
7882,tea,cake,teacake
509,beef,cake,beefcake
3198,fried,cakes,friedcakes
6857,short,cakes,shortcakes
5595,pan,cakes,pancakes
1470,cheese,cakes,cheesecakes
2083,cup,cakes,cupcakes
4496,johnny,cakes,johnnycakes
11762,hoe,cakes,hoecakes
1687,coffee,cakes,coffeecakes
4287,hot,cakes,hotcakes
3216,fruit,cakes,fruitcakes
5497,oat,cakes,oatcakes
510,beef,cakes,beefcakes
3552,griddle,cakes,griddlecakes
7883,tea,cakes,teacakes
1343,cat,call,catcall
13531,over,call,overcall
573,bird,call,birdcall
1344,cat,calls,catcalls
8513,web,cam,webcam
5517,oil,can,oilcan
186,ash,can,ashcan
2983,foot,candle,footcandle
7638,sugar,cane,sugarcane
8433,water,cannon,watercannon
5518,oil,cans,oilcans
187,ash,cans,ashcans
1234,can,cans,cancans
7025,sky,cap,skycap
616,black,cap,blackcap
4390,ice,cap,icecap
4961,mad,cap,madcap
4358,hub,cap,hubcap
5413,night,cap,nightcap
4587,knee,cap,kneecap
7021,skull,cap,skullcap
8063,toe,cap,toecap
7152,snow,cap,snowcap
897,bottle,cap,bottlecap
2976,fools,cap,foolscap
5154,milk,cap,milkcap
6246,red,cap,redcap
5203,mob,cap,mobcap
8494,waxy,cap,waxycap
8602,white,cap,whitecap
4673,lands,caper,landscaper
4675,lands,capes,landscapes
4962,mad,caps,madcaps
8064,toe,caps,toecaps
4391,ice,caps,icecaps
4588,knee,caps,kneecaps
7026,sky,caps,skycaps
4359,hub,caps,hubcaps
6247,red,caps,redcaps
7022,skull,caps,skullcaps
5414,night,caps,nightcaps
8603,white,caps,whitecaps
8177,tram,car,tramcar
917,box,car,boxcar
4240,horse,car,horsecar
5276,motor,car,motorcar
7515,stock,car,stockcar
6167,rail,car,railcar
3765,hand,car,handcar
6920,side,car,sidecar
2886,flat,car,flatcar
7603,street,car,streetcar
2872,flash,card,flashcard
4529,key,card,keycard
5992,post,card,postcard
1335,cash,card,cashcard
6609,score,card,scorecard
6140,race,card,racecard
4765,letter,card,lettercard
8025,time,card,timecard
2535,echo,cardiogram,echocardiogram
2873,flash,cards,flashcards
5993,post,cards,postcards
6610,score,cards,scorecards
7,after,care,aftercare
1500,child,care,childcare
4002,health,care,healthcare
7015,skin,care,skincare
3692,hair,care,haircare
2150,day,care,daycare
16253,under,carriage,undercarriage
16254,under,carriages,undercarriages
3766,hand,cars,handcars
2887,flat,cars,flatcars
918,box,cars,boxcars
7604,street,cars,streetcars
6921,side,cars,sidecars
5277,motor,cars,motorcars
8178,tram,cars,tramcars
150,apple,cart,applecart
3419,golf,cart,golfcart
6091,push,cart,pushcart
2481,dust,cart,dustcart
3767,hand,cart,handcart
7884,tea,cart,teacart
2475,dump,cart,dumpcart
2276,dog,cart,dogcart
5967,pony,cart,ponycart
6092,push,carts,pushcarts
3768,hand,carts,handcarts
2482,dust,carts,dustcarts
2277,dog,carts,dogcarts
8742,wood,carver,woodcarver
8743,wood,carvers,woodcarvers
8744,wood,carving,woodcarving
8745,wood,carvings,woodcarvings
5471,note,case,notecase
1979,crank,case,crankcase
8280,upper,case,uppercase
1016,brief,case,briefcase
927,brain,case,braincase
6704,seed,case,seedcase
2309,door,case,doorcase
6878,show,case,showcase
1280,card,case,cardcase
833,book,case,bookcase
7642,suit,case,suitcase
5810,pillow,case,pillowcase
4926,lower,case,lowercase
5480,nut,case,nutcase
7395,stair,case,staircase
834,book,cases,bookcases
1980,crank,cases,crankcases
1017,brief,cases,briefcases
6879,show,cases,showcases
6705,seed,cases,seedcases
5811,pillow,cases,pillowcases
7396,stair,cases,staircases
5481,nut,cases,nutcases
7643,suit,cases,suitcases
8292,video,cassette,videocassette
9338,audio,cassette,audiocassette
8293,video,cassettes,videocassettes
1702,color,cast,colorcast
1703,colour,cast,colourcast
2361,down,cast,downcast
13532,over,cast,overcast
7346,sports,cast,sportscast
1026,broad,cast,broadcast
5374,news,cast,newscast
8844,worm,cast,wormcast
6380,rough,cast,roughcast
1027,broad,caster,broadcaster
7347,sports,caster,sportscaster
5375,news,caster,newscaster
7348,sports,casters,sportscasters
5376,news,casters,newscasters
1028,broad,casters,broadcasters
1029,broad,casting,broadcasting
13533,over,casting,overcasting
1030,broad,castings,broadcastings
1281,card,castle,cardcastle
7349,sports,casts,sportscasts
5541,out,casts,outcasts
5377,news,casts,newscasts
1031,broad,casts,broadcasts
13534,over,casts,overcasts
4043,hell,cat,hellcat
8084,tom,cat,tomcat
458,bear,cat,bearcat
776,bob,cat,bobcat
8638,wild,cat,wildcat
5952,pole,cat,polecat
5307,mud,cat,mudcat
6099,pussy,cat,pussycat
1754,copy,cat,copycat
5559,oyster,catcher,oystercatcher
1920,cow,catcher,cowcatcher
2937,fly,catcher,flycatcher
3361,gnat,catcher,gnatcatcher
1921,cow,catchers,cowcatchers
2938,fly,catchers,flycatchers
7645,summer,caters,summercaters
8639,wild,cats,wildcats
5953,pole,cats,polecats
8085,tom,cats,tomcats
1755,copy,cats,copycats
4044,hell,cats,hellcats
777,bob,cats,bobcats
6100,pussy,cats,pussycats
6474,salt,cellar,saltcellar
6475,salt,cellars,saltcellars
4488,job,centre,jobcentre
4091,high,chair,highchair
6093,push,chair,pushchair
163,arm,chair,armchair
8564,wheel,chair,wheelchair
6094,push,chairs,pushchairs
4092,high,chairs,highchairs
8565,wheel,chairs,wheelchairs
164,arm,chairs,armchairs
466,bed,chamber,bedchamber
467,bed,chambers,bedchambers
5870,plain,chant,plainchant
16255,under,charge,undercharge
13535,over,charge,overcharge
16256,under,charges,undercharges
13536,over,charges,overcharges
2929,flow,chart,flowchart
2930,flow,charts,flowcharts
7463,steeple,chase,steeplechase
7464,steeple,chaser,steeplechaser
7465,steeple,chases,steeplechases
1515,chit,chat,chitchat
7540,stone,chat,stonechat
218,back,chat,backchat
8577,whin,chat,whinchat
1516,chit,chats,chitchats
8657,wind,cheater,windcheater
8658,wind,cheaters,windcheaters
2021,cross,check,crosscheck
5672,pay,check,paycheck
5673,pay,checks,paychecks
2022,cross,checks,crosschecks
3920,head,cheese,headcheese
1521,choke,cherries,chokecherries
1522,choke,cherry,chokecherry
13918,pea,chick,peachick
5343,necker,chief,neckerchief
5344,necker,chiefs,neckerchiefs
3380,god,child,godchild
6579,school,child,schoolchild
7473,step,child,stepchild
3442,grand,child,grandchild
928,brain,child,brainchild
3443,grand,children,grandchildren
6580,school,children,schoolchildren
929,brain,children,brainchildren
3381,god,children,godchildren
6152,radio,chlorine,radiochlorine
7664,sun,choke,sunchoke
4144,hog,choker,hogchoker
1,acetyl,choline,acetylcholine
4624,lamb,chop,lambchop
5981,pork,chop,porkchop
14965,rock,chuck,rockchuck
8746,wood,chuck,woodchuck
8747,wood,chucks,woodchucks
4420,iron,clad,ironclad
6134,quit,claim,quitclaim
6135,quit,claims,quitclaims
3769,hand,clap,handclap
7987,thunder,clap,thunderclap
7988,thunder,claps,thunderclaps
3770,hand,clasp,handclasp
3771,hand,clasps,handclasps
16257,under,class,underclass
16258,under,classes,underclasses
1352,cat,claw,catclaw
13659,owl,claws,owlclaws
2776,fire,clay,fireclay
5845,pipe,clay,pipeclay
4316,house,cleaning,housecleaning
6456,sales,clerk,salesclerk
6457,sales,clerks,salesclerks
5618,paper,clip,paperclip
5619,paper,clips,paperclips
3693,hair,cloth,haircloth
7786,table,cloth,tablecloth
219,back,cloth,backcloth
2483,dust,cloth,dustcloth
5519,oil,cloth,oilcloth
6430,sack,cloth,sackcloth
1032,broad,cloth,broadcloth
2248,dish,cloth,dishcloth
7935,terry,cloth,terrycloth
1471,cheese,cloth,cheesecloth
6436,saddle,cloth,saddlecloth
1396,cere,cloth,cerecloth
6447,sail,cloth,sailcloth
5342,neck,cloth,neckcloth
8392,wash,cloth,washcloth
8325,waist,cloth,waistcloth
991,breech,cloth,breechcloth
4241,horse,cloth,horsecloth
